vdom,name,uuid,type,start-ip,end-ip,subnet,wildcard-fqdn,fqdn,associated-interface,comment
CP03CASH2,Host_10.2.93.20,4bcae4ce-6c59-51e7-bfe5-234b460bffb8,,,,10.2.93.20 255.255.255.255,,,I.CASH.Trust2,OCG secondary ofs10
CP03CASH2,Range_10.2.93.11-40,f14ae2fa-6c5e-51e7-f144-4764c8a5429b,iprange,10.2.93.11,10.2.93.40,,,,I.CASH.Trust2,
CP03CASH2,Net_10.144.128.0/18,97342940-6c8e-51e7-18b0-692058407457,,,,10.144.128.0 255.255.192.0,,,W.OCG.T3T4,"WAN_OCG_P3,688"
CP03CASH2,Net_10.144.192.0/18,abffc4ba-6c8e-51e7-09e0-be7868a3cd5f,,,,10.144.192.0 255.255.192.0,,,W.OCG.T3T4,"WAN_OCG_P4,v689"
CP03CASH2,Net_10.80.13.0,a4f9c812-6d03-51e7-135b-1057cb2c3da8,,,,10.80.13.0 255.255.255.0,,,I.OMC,
CP03CASH2,Net_10.80.3.0,b28c0ddc-6d03-51e7-a0df-e256167a3c69,,,,10.80.3.0 255.255.255.0,,,I.OMC,
CP03CASH2,Range_10.91.20.39-40,fca273f6-6df9-51e7-c0ad-1e383a90b4c8,iprange,10.91.20.39,10.91.20.40,,,,I.OAdmAPP,
CP03CASH2,Range_10.70.2.21-22,1c41c68a-6dfa-51e7-1b5c-cc0b9ed4d37c,iprange,10.70.2.21,10.70.2.22,,,,I.TOFAPP,
CP03CASH2,Range_10.70.12.21-22,73f8c9d6-6dfb-51e7-a4d4-be416917f78f,iprange,10.70.12.21,10.70.12.22,,,,I.TOFAPP,
CP03CASH2,Range_10.91.22.41-42,ac899ee2-6dfb-51e7-f366-94f22113ad68,iprange,10.91.22.41,10.91.22.42,,,,I.OAdmWEB,
CP03CASH2,Net_10.91.20.0,c791717e-6dfb-51e7-ce19-68e76d42a408,,,,10.91.20.0 255.255.255.0,,,I.OAdmAPP,
CP03CASH2,Range_10.91.21.41-42,f108ef3c-6dfb-51e7-609d-c13232382c82,iprange,10.91.21.41,10.91.21.42,,,,I.OAdmWEB,
CP03CASH2,Range_10.70.2.61-62,4884c5f6-6dfc-51e7-7ff3-a47b62a5301c,iprange,10.70.2.61,10.70.2.62,,,,I.TOFAPP,
CP03CASH2,Range_10.70.12.61-62,622b38c8-6dfc-51e7-90cc-5f8d2ac98749,iprange,10.70.12.61,10.70.12.62,,,,I.TOFAPP,
CP03CASH2,Range_10.90.20.39-40,9f09d7ea-6dfc-51e7-6784-9ee5e1e9fc84,iprange,10.90.20.39,10.90.20.40,,,,I.OAdmAPP,
CP03CASH2,Net_10.90.20.0,cbfc3f4a-6dfc-51e7-9629-5e37adfe442f,,,,10.90.20.0 255.255.255.0,,,I.OAdmAPP,
CP03CASH2,Range_10.1.90.82-83,e806fdb0-6dfc-51e7-ef98-5f69cc92ed35,iprange,10.1.90.82,10.1.90.83,,,,I.CASH.Trust2,OMDC RTS server1-2
CP03CASH2,Range_10.80.13.17-18,1ad08f18-6dfd-51e7-2d81-1019b1dffcbb,iprange,10.80.13.17,10.80.13.18,,,,I.OMC,
CP03CASH2,Range_10.80.13.131-132,a2c2c44c-6e00-51e7-901f-477ae234818e,iprange,10.80.13.131,10.80.13.132,,,,I.OMC,
CP03CASH2,Net_10.91.21.0,811e4516-6e03-51e7-e130-6aed57ada38d,,,,10.91.21.0 255.255.255.0,,,I.OAdmWEB,
CP03CASH2,Host_192.168.110.23,d7032038-7280-51e7-3537-1879a32fb0b0,,,,192.168.110.23 255.255.255.255,,,E.UCN,
CP03CASH2,Range_192.168.7.23-24,f05095e8-7280-51e7-e678-16e6fab2f6df,iprange,192.168.7.23,192.168.7.24,,,,E.UCN,
CP03CASH2,Host_10.163.144.41,072aae84-7281-51e7-85a1-06641a3ba2a5,,,,10.163.144.41 255.255.255.255,,,E.OCG,
CP03CASH2,Host_10.163.145.41,148c0c30-7281-51e7-4bb7-7879fa11d747,,,,10.163.145.41 255.255.255.255,,,E.OCG,
CP03CASH2,Host_10.65.85.3,9b79574a-72d9-51e7-9291-d773fc970e14,,,,10.65.85.3 255.255.255.255,,,E.TOF1,scscapp06 STAT server
CP03CASH2,Net_10.1.95.0,9934aae2-72da-51e7-1b5a-870fe09295ff,,,,10.1.95.0 255.255.255.0,,,I.CASH.Trust2,
CP03CASH2,Host_10.2.94.117,6e8cd6d2-744e-51e7-f503-a4d5ed0da143,,,,10.2.94.117 255.255.255.255,,,I.CASH.Trust2,
CP03CASH2,Host_10.2.94.118,7eb67874-744e-51e7-7a4d-251e62a6ea66,,,,10.2.94.118 255.255.255.255,,,I.CASH.Trust2,
CP03CASH2,Range_10.70.15.51-52,58d064ac-79bd-51e7-259f-138a2e6eb149,iprange,10.70.15.51,10.70.15.52,,,,I.SATWEB,
CP03CASH2,Range_10.70.15.61-63,76ba098c-79bd-51e7-0ae8-29103afd0add,iprange,10.70.15.61,10.70.15.63,,,,I.SATWEB,
CP03CASH2,Range_10.70.5.61-63,8d4900d6-79bd-51e7-c48f-fb1d20aec80c,iprange,10.70.5.61,10.70.5.63,,,,I.SATWEB,
CP03CASH2,Net_10.1.93.0,448d35dc-79c3-51e7-df9b-7bc69c76df19,,,,10.1.93.0 255.255.255.0,,,I.CASH.Trust2,
CP03CASH2,Range_10.2.93.146-147,ad34e890-79ce-51e7-f245-bb25ca40b1f8,iprange,10.2.93.146,10.2.93.147,,,,I.TOFAPP,
CP03CASH2,Range_10.2.93.156-157,cdc0360a-79ce-51e7-365e-3a2a712fe166,iprange,10.2.93.156,10.2.93.157,,,,I.TOFAPP,
CP03CASH2,Range_10.2.93.166-167,da9e8be2-79ce-51e7-709d-0ef711421ff8,iprange,10.2.93.166,10.2.93.167,,,,I.TOFAPP,
CP03CASH2,Range_10.2.93.176-177,e741e7cc-79ce-51e7-e8af-720a4e64d98b,iprange,10.2.93.176,10.2.93.177,,,,I.TOFAPP,
CP03CASH2,Range_10.1.93.146-147,57258a24-79d6-51e7-3ffb-edfd9228fde9,iprange,10.1.93.146,10.1.93.147,,,,I.TOFAPP,
CP03CASH2,Range_10.1.93.156-157,79521036-79d6-51e7-e948-29b00c89c366,iprange,10.1.93.156,10.1.93.157,,,,I.TOFAPP,
CP03CASH2,Range_10.1.93.166-167,858e6c50-79d6-51e7-49e7-3ff7ee441133,iprange,10.1.93.166,10.1.93.167,,,,I.TOFAPP,
CP03CASH2,Range_10.1.93.176-177,917de0fe-79d6-51e7-ab0f-4772defb4377,iprange,10.1.93.176,10.1.93.177,,,,I.TOFAPP,
CP03CASH2,Net_10.157.128.0/18,8e8d018a-7e64-51e7-3e3a-18c1872a8502,,,,10.157.128.0 255.255.192.0,,,W.OMDD.T3T4,"WAN_OMDD_W3,v1415"
CP03CASH2,Net_10.155.128.0/18,bc45c80a-7e64-51e7-b013-f3cb030b1c8a,,,,10.155.128.0 255.255.192.0,,,W.OMDD.T3T4,"WAN_OMDD_P3,v1419"
CP03CASH2,Net_10.156.128.0/18,edee2be0-7e64-51e7-2c57-e58dab689367,,,,10.156.128.0 255.255.192.0,,,W.OMDD.T3T4,"WAN_OMDD_H3,v1423"
CP03CASH2,Net_10.155.192.0/18,6af6ee10-7e65-51e7-a0f7-50377f20edce,,,,10.155.192.0 255.255.192.0,,,W.OMDD.T3T4,"WAN_OMDD_P4,v1420"
CP03CASH2,Net_10.156.192.0/18,930b7fba-7e65-51e7-c2c4-a6436427f6bc,,,,10.156.192.0 255.255.192.0,,,W.OMDD.T3T4,"WAN_OMDD_H4,v1424"
CP03CASH2,Net_10.157.192.0/18,bb91c5c0-7e65-51e7-4575-dda3ca3d8090,,,,10.157.192.0 255.255.192.0,,,W.OMDD.T3T4,"WAN_OMDD_W4,v1416"
CP03CASH2,Host_10.2.90.83,b4677fd2-7e6b-51e7-b5a4-38bf93181932,,,,10.2.90.83 255.255.255.255,,,I.CASH.Trust2,OMDC RTS ManWS
CP03CASH2,Host_10.2.90.82,bd735862-7e6b-51e7-193a-ad7ed82ed3f0,,,,10.2.90.82 255.255.255.255,,,I.CASH.Trust2,OMDC RTS ManWS
CP03CASH2,Host_192.168.25.84,fca264bc-7ebe-51e7-7383-1b79bbe999e1,,,,192.168.25.84 255.255.255.255,,,E.UCN,
CP03CASH2,Range_192.168.25.86-87,1b49996c-7ebf-51e7-bf3a-419a9dae6d3b,iprange,192.168.25.86,192.168.25.87,,,,E.UCN,
CP03CASH2,Host_192.168.30.65,243a8f2c-7ebf-51e7-927c-79f831d6ce48,,,,192.168.30.65 255.255.255.255,,,E.UCN,
CP03CASH2,Host_192.168.144.76,b3c05dfa-84a2-51e7-c801-b564fef5c186,,,,192.168.144.76 255.255.255.255,,,E.MDF,
CP03CASH2,Net_192.168.144.0,c230025a-84a2-51e7-aaa1-b7ce6fa17b5d,,,,192.168.144.0 255.255.255.0,,,E.MDF,
CP03CASH2,Host_10.2.94.114,32bf6b7a-84f1-51e7-d937-a47846de7770,,,,10.2.94.114 255.255.255.255,,,I.CASH.Trust2,
CP03CASH2,Net_10.141.245.0,f85e67a6-84f5-51e7-c512-84cbfbd2d754,,,,10.141.245.0 255.255.255.0,,,W.OCG.T3T4,
CP03CASH2,Range_10.2.141.10-30_2,f1c55f02-8500-51e7-fb6d-2834f4a4f321,iprange,10.2.141.10,10.2.141.30,,,,I.TOFAPP,
CP03CASH2,Net_10.63.129.0,7b9bc5f6-8969-51e7-cc9c-b13d4dbf97b1,,,,10.63.129.0 255.255.255.0,,,E.TOF1,PCCWT IAN subnet
CP03CASH2,Net_10.63.136.0,87e89a14-8969-51e7-21e1-bc20191cfe77,,,,10.63.136.0 255.255.255.0,,,E.TOF1,ESQ 6/F IAN Subnet 1
CP03CASH2,Net_10.63.140.0,9a1761f2-8969-51e7-66b7-3c2030af5e10,,,,10.63.140.0 255.255.255.0,,,E.TOF1,ESQ 6/F IAN Subnet 2
CP03CASH2,Net_10.63.134.0,a7a10a80-8969-51e7-3881-b78f879dfc0f,,,,10.63.134.0 255.255.255.0,,,E.TOF1,ESQ One IAN subnet
CP03CASH2,Net_10.63.137.0,3c158696-896a-51e7-e9ab-cf5c090a17d0,,,,10.63.137.0 255.255.255.0,,,E.TOF1,IFC IAN subnet
CP03CASH2,Net_10.63.139.0,4857f9de-896a-51e7-03ed-f275406cbbe2,,,,10.63.139.0 255.255.255.0,,,E.TOF1,CES IAN subnet
CP03CASH2,Host_192.168.214.7,8c6900ee-89e9-51e7-2777-78e6bfd522ba,,,,192.168.214.7 255.255.255.255,,,E.UCN,
CP03CASH2,Host_10.0.60.0,a849e760-89e9-51e7-d935-3efc1edcaf4b,,,,10.0.60.0 255.255.255.0,,,E.CSC,
CP03CASH2,Net_10.1.107.0,c4c6bb5c-89e9-51e7-d27e-0a082646adeb,,,,10.1.107.0 255.255.255.0,,,E.CSC,
CP03CASH2,Range_192.168.150.225-226,26f728ca-89ea-51e7-91c6-02a1a22ddd22,iprange,192.168.150.225,192.168.150.226,,,,E.UCN,
CP03CASH2,Host_192.168.150.234,97124d2e-89ea-51e7-e09b-3ede3367a153,,,,192.168.150.234 255.255.255.255,,,E.UCN,
CP03CASH2,Host_192.168.188.234,aa65b988-89ea-51e7-62c1-867e5b4402b8,,,,192.168.188.234 255.255.255.255,,,E.UCN,
CP03CASH2,Range_192.168.150.229-230,939fad02-89eb-51e7-d908-326b68876298,iprange,192.168.150.229,192.168.229.230,,,,E.UCN,
CP03CASH2,Host_192.168.188.229-230,abd6c748-89eb-51e7-7533-107f17631a34,iprange,192.168.188.229,192.168.188.230,,,,E.UCN,
CP03CASH2,Host_192.168.188.231,fba51e78-89eb-51e7-b67b-d60379bcc6ad,,,,192.168.188.231 255.255.255.255,,,E.UCN,
CP03CASH2,Range_192.168.150.231-232,1ba8aeec-89ec-51e7-f8f9-f5cf83995cde,iprange,192.168.150.231,192.168.150.232,,,,E.UCN,
CP03CASH2,Host_192.168.150.228,6ecea950-89ec-51e7-21db-1e50d0c6c3b1,,,,192.168.150.228 255.255.255.255,,,E.UCN,
CP03CASH2,Host_192.168.188.228,8643a734-89ec-51e7-d846-75524edc499c,,,,192.168.188.228 255.255.255.255,,,E.UCN,
CP03CASH2,Host_192.168.27.100,e63d74b6-89ed-51e7-fcc6-ad78f4212512,,,,192.168.27.100 255.255.255.255,,,E.UCN,
CP03CASH2,Host_192.168.3.110,e63de3d8-89ed-51e7-5242-6d4d1f1679f2,,,,192.168.3.110 255.255.255.255,,,E.UCN,
CP03CASH2,Host_192.168.228.201,e63e4242-89ed-51e7-47f1-489af5730eeb,,,,192.168.228.201 255.255.255.255,,,E.UCN,
CP03CASH2,Host_192.168.20.201,e63ea9a8-89ed-51e7-bf02-ab158e2d6ac7,,,,192.168.20.201 255.255.255.255,,,E.UCN,
CP03CASH2,Host_192.168.229.201,e63f137a-89ed-51e7-64f1-631a1e5ed0c1,,,,192.168.229.201 255.255.255.255,,,E.UCN,
CP03CASH2,Host_192.168.37.100,e63f7f7c-89ed-51e7-28a6-95d487b16d3d,,,,192.168.37.100 255.255.255.255,,,E.UCN,
CP03CASH2,Host_192.168.26.100,e63feb2e-89ed-51e7-a419-63d98e3574ac,,,,192.168.26.100 255.255.255.255,,,E.UCN,
CP03CASH2,Host_192.168.55.100,e64055b4-89ed-51e7-59df-ce16fe616ffc,,,,192.168.55.100 255.255.255.255,,,E.UCN,
CP03CASH2,Host_192.168.26.110,e640be3c-89ed-51e7-95dd-defa2e2cbdec,,,,192.168.26.110 255.255.255.255,,,E.UCN,
CP03CASH2,Range_192.168.26.38-41,e64125e8-89ed-51e7-c562-ec85f023017e,iprange,192.168.26.38,192.168.26.41,,,,E.UCN,
CP03CASH2,Range_192.168.27.61-64,e641a5d6-89ed-51e7-1b78-b183cbd3af26,iprange,192.168.27.61,192.168.27.64,,,,E.UCN,
CP03CASH2,Range_192.168.25.130-131,e6421728-89ed-51e7-68b8-bd9ab15c3e28,iprange,192.168.25.130,192.168.25.131,,,,E.UCN,
CP03CASH2,Range_192.168.150.62-63,e642899c-89ed-51e7-6edc-befaae2a3c23,iprange,192.168.150.62,192.168.150.63,,,,E.UCN,
CP03CASH2,Range_192.168.190.234-235,e642fa94-89ed-51e7-7db6-42e0e95949d7,iprange,192.168.190.234,192.168.190.235,,,,E.UCN,
CP03CASH2,Host_192.168.7.14,761437e6-89f8-51e7-7bb4-2426f89f63b2,,,,192.168.7.14 255.255.255.255,,,E.UCN,
CP03CASH2,Host_192.168.10.7,7614a8fc-89f8-51e7-23f2-dcbddd591509,,,,192.168.10.7 255.255.255.255,,,E.UCN,
CP03CASH2,Host_192.168.150.127/32,761509a0-89f8-51e7-c8d5-5ba05eafc182,,,,192.168.150.127 255.255.255.255,,,E.UCN,
CP03CASH2,Host_192.168.150.70/32,7615720a-89f8-51e7-365d-05ac4a17fc13,,,,192.168.150.70 255.255.255.255,,,E.UCN,
CP03CASH2,Host_192.168.176.2/32,7615e424-89f8-51e7-2050-f67dc8d40e85,,,,192.168.176.2 255.255.255.255,,,E.UCN,
CP03CASH2,Host_192.168.20.19,761651a2-89f8-51e7-f488-04a3234ea004,,,,192.168.20.19 255.255.255.255,,,E.UCN,
CP03CASH2,Host_192.168.228.79,7616bebc-89f8-51e7-dd72-e3de4ce7ac55,,,,192.168.228.79 255.255.255.255,,,E.UCN,
CP03CASH2,Host_192.168.229.79/32,761727e4-89f8-51e7-8a94-4ae5155d434d,,,,192.168.229.79 255.255.255.255,,,E.UCN,
CP03CASH2,Host_192.168.23.120,76179184-89f8-51e7-6432-e7564f69b179,,,,192.168.23.120 255.255.255.255,,,E.UCN,
CP03CASH2,Host_192.168.23.31,7617fa48-89f8-51e7-0bef-4ccd241b04bc,,,,192.168.23.31 255.255.255.255,,,E.UCN,
CP03CASH2,Host_192.168.25.141/32,7618651e-89f8-51e7-7f90-959201ed54a8,,,,192.168.25.141 255.255.255.255,,,E.UCN,
CP03CASH2,Host_192.168.25.166/32,7618ce14-89f8-51e7-2c95-f30f6776befd,,,,192.168.25.166 255.255.255.255,,,E.UCN,
CP03CASH2,Host_192.168.25.89/32,761935f2-89f8-51e7-7b76-ab051639182c,,,,192.168.25.89 255.255.255.255,,,E.UCN,
CP03CASH2,Host_192.168.25.99/32,76199c4a-89f8-51e7-8c04-1c36f2bf7e23,,,,192.168.25.99 255.255.255.255,,,E.UCN,
CP03CASH2,Host_192.168.26.19/32,761a031a-89f8-51e7-db12-ac226f0f088b,,,,192.168.26.19 255.255.255.255,,,E.UCN,
CP03CASH2,Host_192.168.26.25/32,761a699a-89f8-51e7-46f6-fd1841fbb5d9,,,,192.168.26.25 255.255.255.255,,,E.UCN,
CP03CASH2,Host_192.168.26.27/32,761acfa2-89f8-51e7-dbf9-2522ebfa6b5f,,,,192.168.26.27 255.255.255.255,,,E.UCN,
CP03CASH2,Host_192.168.27.29/32,761b3744-89f8-51e7-82a8-b5e65bdf772d,,,,192.168.27.29 255.255.255.255,,,E.UCN,
CP03CASH2,Host_192.168.3.99/32,761ba102-89f8-51e7-450c-15a711070c9e,,,,192.168.3.99 255.255.255.255,,,E.UCN,
CP03CASH2,Host_192.168.55.34/32,761c096c-89f8-51e7-9312-2fa983ac2555,,,,192.168.55.34 255.255.255.255,,,E.UCN,
CP03CASH2,Range_192.168.133.19-20,761c7258-89f8-51e7-0d91-5ea2ac1b2f98,iprange,192.168.133.19,192.168.133.20,,,,E.UCN,
CP03CASH2,Range_192.168.139.11-14,761ce184-89f8-51e7-4062-8f2dedc2b3ec,iprange,192.168.139.11,192.168.139.14,,,,E.UCN,
CP03CASH2,Range_192.168.150.103-105,761d4f84-89f8-51e7-3776-7348bb14c8e3,iprange,192.168.150.103,192.168.150.105,,,,E.UCN,
CP03CASH2,Range_192.168.150.119-120,761dbd34-89f8-51e7-4bb5-5fff1ed27b0e,iprange,192.168.150.119,192.168.150.120,,,,E.UCN,
CP03CASH2,Range_192.168.150.123-124,761e2c92-89f8-51e7-247d-ab33512a6041,iprange,192.168.150.123,192.168.150.124,,,,E.UCN,
CP03CASH2,Range_192.168.150.133-134,761e9c86-89f8-51e7-cfef-4ca336500be0,iprange,192.168.150.133,192.168.150.134,,,,E.UCN,
CP03CASH2,Range_192.168.150.138-139,761f0acc-89f8-51e7-bba2-0d6a8d05b552,iprange,192.168.150.138,192.168.150.139,,,,E.UCN,
CP03CASH2,Range_192.168.150.142-143,761f789a-89f8-51e7-e8b7-a45d2ece2f98,iprange,192.168.150.142,192.168.150.143,,,,E.UCN,
CP03CASH2,Range_192.168.150.48-55,761fe62c-89f8-51e7-e3d2-9e72f6182e63,iprange,192.168.150.48,192.168.150.55,,,,E.UCN,
CP03CASH2,Range_192.168.150.72-73,76205468-89f8-51e7-b47b-477f183b09ff,iprange,192.168.150.72,192.168.150.73,,,,E.UCN,
CP03CASH2,Range_192.168.176.18-21,7620b6a6-89f8-51e7-9d1e-7f5684f931c9,iprange,192.168.176.18,192.168.176.21,,,,,
CP03CASH2,Range_192.,c7c5cb5e-89f8-51e7-a35a-50c91249a4f1,iprange,192.168.176.18,192.168.176.21,,,,E.UCN,
CP03CASH2,Range_192.168.7.27-28,0ac5b25c-89f9-51e7-baf6-d0f42a9b3ab3,iprange,192.168.7.27,192.168.7.28,,,,E.UCN,
CP03CASH2,Range_192.168.20.11-16,5bf44390-89fa-51e7-4604-4eeff03268be,iprange,192.168.20.11,192.168.20.16,,,,E.UCN,
CP03CASH2,Range_192.168.228.11-12,7c405cc4-89fa-51e7-8e7e-0a4826a08c2a,iprange,192.168.228.11,192.168.228.12,,,,E.UCN,
CP03CASH2,Range_192.168.228.51-69,7c40d2e4-89fa-51e7-ed6c-6e67a26c8819,iprange,192.168.228.51,192.168.228.69,,,,E.UCN,
CP03CASH2,Range_192.168.228.70-75,7c413b1c-89fa-51e7-0d5e-9b3026429259,iprange,192.168.228.70,192.168.228.75,,,,E.UCN,
CP03CASH2,Range_192.168.229.11-12,7c41a4ee-89fa-51e7-bb1d-23237a6600e5,iprange,192.168.229.11,192.168.229.12,,,,E.UCN,
CP03CASH2,Range_192.168.229.51-69,7c421906-89fa-51e7-456b-24e3bfba7704,iprange,192.168.229.51,192.168.229.69,,,,E.UCN,
CP03CASH2,Range_192.168.229.70-75,7c428c38-89fa-51e7-84aa-be702754d573,iprange,192.168.229.70,192.168.229.75,,,,E.UCN,
CP03CASH2,Range_192.168.25.132-136,7c4304ce-89fa-51e7-04f0-fa969470de48,iprange,192.168.25.132,192.168.25.136,,,,E.UCN,
CP03CASH2,Range_192.168.25.168-175,7c43786e-89fa-51e7-dd95-35117244fff5,iprange,192.168.25.168,192.168.25.175,,,,E.UCN,
CP03CASH2,Range_192.168.25.5-6,7c43e7e0-89fa-51e7-ef9c-513e8764481f,iprange,192.168.25.5,192.168.25.6,,,,E.UCN,
CP03CASH2,Range_192.168.25.75-76,7c446508-89fa-51e7-d57b-fd8f0434c85a,iprange,192.168.25.75,192.168.25.76,,,,E.UCN,
CP03CASH2,Range_192.168.26.113-116,7c44d8c6-89fa-51e7-7455-1a42a213b1f6,iprange,192.168.26.113,192.168.26.116,,,,E.UCN,
CP03CASH2,Range_192.168.26.30-57,7c454a0e-89fa-51e7-a2cd-ac79d59521f8,iprange,192.168.26.30,192.168.26.57,,,,E.UCN,
CP03CASH2,Range_192.168.27.25-26,7c45c07e-89fa-51e7-94c5-793c22a4da91,iprange,192.168.27.25,192.168.27.26,,,,E.UCN,
CP03CASH2,Range_192.168.27.43-48,7c463374-89fa-51e7-500e-5471f24bf240,iprange,192.168.27.43,192.168.27.48,,,,E.UCN,
CP03CASH2,Range_192.168.27.52-53,7c46a55c-89fa-51e7-7b66-da22d7a57724,iprange,192.168.27.52,192.168.27.53,,,,E.UCN,
CP03CASH2,Range_192.168.28.9-14,7c4f61ec-89fa-51e7-646b-bb57c6c227e0,iprange,192.168.28.9,192.168.28.14,,,,E.UCN,
CP03CASH2,Range_192.168.3.100-102,7c4fd3ca-89fa-51e7-05ad-0e05977cb661,iprange,192.168.3.100,192.168.3.102,,,,E.UCN,
CP03CASH2,Range_192.168.3.122-124,7c504d00-89fa-51e7-8b51-cdc979d96beb,iprange,192.168.3.122,192.168.3.124,,,,E.UCN,
CP03CASH2,Range_192.168.3.45-48,7c50bf56-89fa-51e7-f097-6c3de66dafa8,iprange,192.168.3.45,192.168.3.48,,,,E.UCN,
CP03CASH2,Range_192.168.3.63-64,7c51303a-89fa-51e7-d93e-abd0e4fa5d52,iprange,192.168.3.63,192.168.3.64,,,,E.UCN,
CP03CASH2,Range_192.168.3.76-84,7c51a0ce-89fa-51e7-7ec0-9b42a9f7bbf8,iprange,192.168.3.76,192.168.3.84,,,,E.UCN,
CP03CASH2,Range_192.168.3.86-89,7c521108-89fa-51e7-04b6-7138d19106c6,iprange,192.168.3.86,192.168.3.89,,,,E.UCN,
CP03CASH2,Range_192.168.3.91-95,7c5280c0-89fa-51e7-b11b-56f03e26baec,iprange,192.168.3.91,192.168.3.95,,,,E.UCN,
CP03CASH2,Range_192.168.55.1-3,7c52f0dc-89fa-51e7-fc6b-bdf0657c3880,iprange,192.168.55.1,192.168.55.3,,,,E.UCN,
CP03CASH2,Range_192.168.150.129-130,fc5c5b76-8a11-51e7-db57-27836f7e66b3,iprange,192.168.150.129,192.168.150.130,,,,E.UCN,
CP03CASH2,Range_192.168.188.129-130,11d28552-8a12-51e7-311a-0183692b351d,iprange,192.168.188.129,192.168.188.130,,,,E.UCN,
CP03CASH2,Host_192.168.150.6,dbbbb26c-8a12-51e7-e100-eb3b334fc855,,,,192.168.150.6 255.255.255.255,,,E.UCN,
CP03CASH2,Host_192.168.143.82,c837b10e-8a13-51e7-6027-80f06f3ac92b,,,,192.168.143.82 255.255.255.255,,,E.UCN,
CP03CASH2,Host_192.168.143.84,da43ff38-8a13-51e7-ff33-f9528877c627,,,,192.168.143.84 255.255.255.255,,,E.UCN,
CP03CASH2,Host_192.168.93.239,e9d8de00-8a13-51e7-ebbb-7f84279e306e,,,,192.168.93.239 255.255.255.255,,,E.UCN,
CP03CASH2,Host_192.168.187.19,fca5216a-8a13-51e7-f421-1c8376ae82af,,,,192.168.187.19 255.255.255.255,,,E.UCN,
CP03CASH2,Host_192.168.150.227,78d99c6a-8a15-51e7-c46c-0864c6a9255a,,,,192.168.150.227 255.255.255.255,,,E.UCN,
CP03CASH2,Host_192.168.188.227,82f83422-8a15-51e7-8ef4-655912fc57e2,,,,192.168.188.227 255.255.255.255,,,E.UCN,
CP03CASH2,Net_192.168.0.0,0f3bbdf4-8a17-51e7-5ff9-47be9c2e4be1,,,,192.168.0.0 255.255.0.0,,,E.UCN,
CP03CASH2,Host_192.168.214.6,e403a63c-8a26-51e7-dcb5-b2e3c1382495,,,,192.168.214.6 255.255.255.255,,,E.UCN,
CP03CASH2,Host_192.168.150.109,502f8ace-8a27-51e7-998c-34018ceb175f,,,,192.168.150.109 255.255.255.255,,,E.UCN,
CP03CASH2,Host_192.168.176.80,c175a806-8a29-51e7-12c5-a0a9adf50610,,,,192.168.176.80 255.255.255.255,,,E.UCN,
CP03CASH2,Host_192.168.198.80,d2e0384a-8a29-51e7-a2d6-c16a48dc11c0,,,,192.168.198.80 255.255.255.255,,,E.UCN,
CP03CASH2,Net_10.2.125.0_WATER,59755e94-8fed-51e7-470d-37cecaec88f5,,,,10.2.125.0 255.255.255.0,,,E.WATEREZOES,
CP03CASH2,Range_10.2.125.41-43,68d8c538-8fed-51e7-b9ea-8c8dc30e6a16,iprange,10.2.125.41,10.2.125.43,,,,E.WATEREZOES,
CP03CASH2,Range_10.2.125.41-42_WATER,74f265a4-8fed-51e7-391c-2ab4f211e484,iprange,10.2.125.41,10.2.125.42,,,,E.WATEREZOES,
CP03CASH2,Host_10.2.125.43_WATER,87646430-8fed-51e7-7a0d-f16686d4fe21,,,,10.2.125.43 255.255.255.255,,,E.WATEREZOES,
CP03CASH2,Net_10.2.126.0_WATER,b83bbca0-8fef-51e7-af7a-59de7a076e94,,,,10.2.126.0 255.255.255.0,,,E.WATEREZOES,
CP03CASH2,Range_10.1.102.1-2,01e1ce4a-8ff4-51e7-b231-49cdd26735b7,iprange,10.1.102.1,10.1.102.2,,,,E.CSC,
CP03CASH2,Range_10.2.102.1-2,1665b188-8ff4-51e7-317b-4f5a04120728,iprange,10.2.102.1,10.2.102.2,,,,E.CSC,
CP03CASH2,Net_10.1.101.0,62027842-8ff4-51e7-0269-b9000a41f827,,,,10.1.101.0 255.255.255.0,,,E.CSC,
CP03CASH2,Net_10.2.101.0,71adcb02-8ff4-51e7-ac62-11b407dee31b,,,,10.2.101.0 255.255.255.0,,,E.CSC,
CP03CASH2,Host_10.68.51.11,8c139b88-8ff5-51e7-5511-1f0bcbb3295e,,,,10.68.51.11 255.255.255.255,,,E.OMDD4,
CP03CASH2,Host_10.68.51.12,988d6646-8ff5-51e7-bd56-55869169efe5,,,,10.68.51.12 255.255.255.255,,,E.OMDD4,
CP03CASH2,Host_10.68.55.11,a1d0ddb4-8ff5-51e7-427d-5ffb5afd9b84,,,,10.68.55.11 255.255.255.255,,,E.OMDD4,
CP03CASH2,Range_10.2.88.94-95,c1fafb10-8ff5-51e7-a975-fef4728abab9,iprange,10.2.88.94,10.2.88.95,,,,I.CASH.Trust2,
CP03CASH2,Host_10.68.21.11,f424c63e-8ff5-51e7-e0ad-c671d943363e,,,,10.68.21.11 255.255.255.255,,,E.OMDD4,
CP03CASH2,Host_10.1.90.101,04477066-8ff6-51e7-ef0d-e7d0f4b605eb,,,,10.1.90.101 255.255.255.255,,,I.CASH.Trust2,
CP03CASH2,Net_10.68.51.0,b46b2442-8ff6-51e7-df0d-647332440c0b,,,,10.68.51.0 255.255.255.0,,,E.OMDD4,
