vdom,id,name,uuid,srcintf,dstintf,srcaddr,dstaddr,schedule,service,logtraffic,action,utm-status,comments,status,nat,ippool,poolname,ips-sensor
CT901CASH1,52,NTP,34eb25c2-f50b-51e6-2c46-d447df527cbd,I.CASHMGT,E.NMC,NET_10.70.3.0_mgt,HOST_10.164.1.100,always,ALL_ICMP NTP_UDP/123,all,accept,enable,Market_Zone:Admin_Zone:51:OTPC:TSE:NTP:2017_0217,,,,,otpc-all
CT901CASH1,53,ILO_2,ddfaa622-f50d-51e6-4c35-ec07c2f88b32,E.NMC,I.CASHMGT,Net_10.164.1.0,NET_10.70.3.0_mgt,always,ALL_ICMP PORT_ILO TCP/22 TCP/3389 - B,all,accept,enable,Admin_Zone:Market_Zone:52:OTPC:TSE:iLO:2017_0217,,,,,otpc-all
CT901CASH1,54,DEV IAN ESQ 6/F UAT_6,2f85d08e-f7ed-51e6-bbb4-bbaa1a1bcd40,E.Dev.CASHIAN,I.Dev.CASH,NET_10.63.116.0 NET_10.63.125.0,HOST_10.163.234.22 HOST_10.163.231.22 HOST_10.163.235.22 HOST_10.163.236.22 HOST_10.163.237.22 HOST_10.163.238.22,always,ALL_ICMP PORT_OCG_TESTING,all,accept,enable,Admin_Zone:Market_Zone:54:OTPC:CTSD&S:DEV_IAN_ESQ_UAT:2017_0221,,,,,otpc-all
CT901CASH1,55,NTP dev cashmgt,6980665e-f80c-51e6-7c2f-dfc668975449,I.Dev.CASHMGT,E.NMC,NET_10.163.247.0,HOST_10.164.1.100 HOST_10.164.129.100,always,ALL_ICMP NTP_UDP/123,all,accept,enable,,,,,,otpc-all
CT901CASH1,56,OMDC Client Tool,53eb9218-fa79-51e6-cff0-ce9dfa308bb0,E.Dev.CASHIAN,I.Dev.CASHMGT,HOST_10.63.116.5 HOST_10.63.116.7,HOST_10.163.247.164,always,ALL_ICMP TCP/22,all,accept,enable,Admin_Zone:Market_Zone:56:OTPC:MDSA:OMD-C_Client_Tool:2017_0224,,,,,otpc-all
CT901CASH1,57,MTC WABI Server_1,9b856d18-fa7b-51e6-c8bc-f99cba406c50,E.MTC,I.Dev.CASH,HOST_10.193.35.21 RANGE_10.193.36.1-200 RANGE_10.193.40.1-250 HOST_10.193.35.19,NET_10.163.234.0 NET_10.163.235.0 NET_10.163.236.0 NET_10.163.237.0 NET_10.163.238.0 NET_10.163.231.0,always,PORT_MTC_WABI PORT_MTC_WABI_2,all,accept,enable,Admin_Zone:Market_Zone:57:OTPC:ITMO:MTC_WABI_Server:2017_0224,,,,,otpc-all
CT901CASH1,58,MTC WABI Server_2,f036a3b8-fa7b-51e6-b52f-fa4e2b6504fa,E.UCN,I.Dev.CASH,NET_192.168.86.0,NET_10.163.234.0 NET_10.163.231.0 NET_10.163.238.0,always,PORT_MTC_WABI,all,accept,enable,Admin_Zone:Market_Zone:58:OTPC:ITMO:MTC_WABI_Server:2017_0224,,,,,otpc-all
CT901CASH1,59,OTPC WABI to OCG SDNet/2,9f2e4878-fd81-51e6-c48d-bd3535bd6bb2,I.Dev.CASH,E.OCG,HOST_10.163.235.24 HOST_10.163.236.24 HOST_10.163.237.24 HOST_10.163.234.24 HOST_10.163.231.24 HOST_10.163.231.25 HOST_10.163.234.25 HOST_10.163.235.25 HOST_10.163.236.25 HOST_10.163.237.25 HOST_10.163.238.24 HOST_10.163.238.25,NET_10.1.95.0_SDN2OCG,always,PORT_OCG_WABI,all,accept,enable,Market_Zone:Market_Zone:59:OTPC:CTSD&S:OCG_WABI_Server:2017_0227,,,,,otpc-all
CT901CASH1,60,DEV IAN ESQ 6/F UAT_7,e9ad3778-fd82-51e6-81ba-02d282a9243a,E.Dev.CASHIAN,I.Dev.CASHMGT,NET_10.63.116.0 NET_10.63.125.0,HOST_10.163.247.107,always,ALL_ICMP TCP/8080,all,accept,enable,Admin_Zone:Market_Zone:60:OTPC:CTSD&S:DEV_IAN_ESQ_UAT:2017_0221,,,,,otpc-all
CT901CASH1,61,"CT,MTC access share folder",86cea6ce-0542-51e7-d2d8-4fbf5ca7710c,E.Dev.CASHIAN,I.Dev.CASH,NET_10.63.116.0 NET_10.63.125.0,HOST_10.163.231.24 HOST_10.163.231.25 HOST_10.163.234.24 HOST_10.163.234.25 HOST_10.163.235.24 HOST_10.163.235.25 HOST_10.163.236.24 HOST_10.163.236.25 HOST_10.163.237.24 HOST_10.163.237.25 HOST_10.163.238.24 HOST_10.163.238.25,always,ALL_ICMP TCP/22,all,accept,enable,Market_Zone:Core_Zone:61:OTPC:CTSD&S:DEV_IAN_ESQ_UAT:2017_0310,,,,,otpc-all
CT901CASH1,62,IIS to CNS DTS and OMD-C for SFTP1,c971aecc-0934-51e7-10a6-4ac270021501,E.MDF1.TB,I.Dev.CASH,Net_192.168.20.0,HOST_10.163.233.31 HOST_10.163.234.28 HOST_10.163.235.28 HOST_10.163.236.28 HOST_10.163.237.28,always,ALL_ICMP TCP/22,all,accept,enable,Market_Zone:Core_Zone:62:OTPC:MDSS&S:IIS_SFTP:2017_0314,,,,,otpc-all
CT901CASH1,63,IIS to CNS DTS and OMD-C for SFTP_2,82fe2ecc-0964-51e7-a41c-19db751906a9,E.MDF1.TB,I.Dev.CASHMGT,Net_192.168.20.0,HOST_10.163.247.141 HOST_10.163.247.142,always,ALL_ICMP TCP/22,all,accept,enable,Market_Zone:Core_Zone:63:OTPC:MDSS&S:IIS_SFTP:2017_0314,,,,,otpc-all
CT901CASH1,64,Temp_use_17Mar2017_1,f3d38550-0ae2-51e7-816b-7e15a214a338,E.Dev.CASHIAN,I.Dev.CASH,NET_10.63.116.0 NET_10.63.125.0,NET_10.163.231.0 NET_10.163.232.0 NET_10.163.233.0 NET_10.163.234.0 NET_10.163.235.0 NET_10.163.236.0 NET_10.163.237.0 NET_10.163.238.0 NET_10.163.246.0,always,PORT_MTC_WABI PORT_MTC_WABI_2 PORT_OCG_TESTING PING,all,accept,enable,,,,,,otpc-all
CT901CASH1,65,Temp_use_17Mar2017_2,0efe7a10-0ae3-51e7-13ef-11c7adfc2598,E.Dev.CASHIAN,I.Dev.CASHMGT,NET_10.63.116.0 NET_10.63.125.0,NET_10.163.247.0,always,PORT_MTC_WABI PORT_MTC_WABI_2 PORT_OCG_TESTING PING,all,accept,enable,,,,,,otpc-all
CT901CASH1,66,XENAPP,2f982fda-12b5-51e7-5847-c628eb6d22e2,E.UCN,I.Dev.CASH,HOST_10.193.46.21 HOST_10.193.46.22 HOST_10.193.46.23,HOST_10.163.246.71,always,"ALL_ICMP PORT_HIGH TCP/22 TCP/80,443 TCP/3389 - B",all,accept,enable,Market_Zone:Core_Zone:64:OTPC:CTSD&S:XENAPP:2017_0324,,,,,otpc-all
CT901CASH1,67,XENAPP_2,89b5f33a-12b5-51e7-f600-70daedd52224,E.UCN,I.Dev.CASHMGT,HOST_10.193.46.21 HOST_10.193.46.22 HOST_10.193.46.23,HOST_10.163.247.71,always,"ALL_ICMP PORT_HIGH TCP/22 TCP/80,443 TCP/3389 - B",all,accept,enable,Market_Zone:Core_Zone:65:OTPC:CTSD&S:XENAPP:2017_0324,,,,,otpc-all
CT901CASH1,68,XENAPP_3,b382f05a-12b5-51e7-a596-046490948521,E.UCN,I.CASHMGT,HOST_10.193.46.21 HOST_10.193.46.22 HOST_10.193.46.23,HOST_10.90.10.17,always,ALL_ICMP TCP/22,all,accept,enable,Market_Zone:Core_Zone:66:OTPC:CTSD&S:XENAPP:2017_0324,,,,,otpc-all
CT901CASH1,69,XENAPP_4,994e1e9a-12b9-51e7-25e9-f90fbdbefb1d,E.UCN,I.Dev.CASHMGT,HOST_10.193.46.21 HOST_10.193.46.22 HOST_10.193.46.23,HOST_10.163.247.152,always,"ALL_ICMP TCP/22 PORT_HIGH TCP/80,443 TCP/3389 - B",all,accept,enable,Market_Zone:Core_Zone:67:OTPC:CTSD&S:XENAPP:2017_0324,,,,,otpc-all
CT901CASH1,70,XENAPP_5,b83d6e5a-12b9-51e7-bc80-c78692440ede,E.UCN,I.Dev.CASHMGT,HOST_10.193.46.21 HOST_10.193.46.22 HOST_10.193.46.23,HOST_10.163.247.135,always,ALL_ICMP TCP/22,all,accept,enable,Market_Zone:Core_Zone:68:OTPC:MDSS&S:XENAPP:2017_0324,,,,,otpc-all
CT901CASH1,71,XENAPP_6,3bf14d02-1512-51e7-d617-c261e864eb81,I.Dev.CASH,E.UCN,NET_10.163.246.0,HOST_10.193.46.31,always,ALL_ICMP TCP/22,all,accept,enable,Market_Zone:Core_Zone:70:OTPC:CTSD&S:XENAPP:2017_0330,,,,,otpc-all
CT901CASH1,72,XENAPP_7,5def6362-1512-51e7-9da6-b2f16b23dbd2,I.Dev.CASHMGT,E.UCN,NET_10.163.247.0,HOST_10.193.46.31,always,ALL_ICMP TCP/22,all,accept,enable,Market_Zone:Core_Zone:71:OTPC:CTSD&S:XENAPP:2017_0330,,,,,otpc-all
CT901CASH1,73,OMDC Client Tool_2,adc9a806-181a-51e7-154c-fd7cc40d3c3a,E.Dev.CASHIAN,I.Dev.CASH,HOST_10.63.116.5,HOST_10.163.236.27 HOST_10.163.236.28 HOST_10.163.237.27,always,ALL_ICMP TCP/22,all,accept,enable,Admin_Zone:Market_Zone:73:OTPC:MDSA:OMD-C _Client_Tool:2017_0403,,,,,otpc-all
CT901CASH1,74,OMDC Client Tool_3,db5c86c6-181a-51e7-166c-b262ea81df37,E.Dev.CASHIAN,I.Dev.CASH,HOST_10.63.116.5,HOST_10.163.233.53 HOST_10.163.236.29,always,ALL_ICMP TCP/5432,all,accept,enable,Admin_Zone:Market_Zone:74:OTPC:MDSA:OMD-C _Client_Tool:2017_0403,,,,,otpc-all
CT901CASH1,75,OMDC Client Tool_4,fd80c2c6-181a-51e7-d80e-b19a30763ace,E.Dev.CASHIAN,I.Dev.CASH,HOST_10.63.116.7,HOST_10.163.236.27 HOST_10.163.237.27,always,ALL_ICMP TCP/22,all,accept,enable,Admin_Zone:Market_Zone:75:OTPC:MDSA:OMD-C _Client_Tool:2017_0403,,,,,otpc-all
CT901CASH1,76,Access OTP-C P-Like from OTP-C Dev,ba95ddaa-19ca-51e7-8847-f31a47add889,I.Dev.CASHMGT,I.CASHMGT,HOST_10.163.247.71,Net_10.90.10.0/23_mgt Net_10.91.10.0/23_mgt,always,ALL_ICMP TCP/22 TCP/3389,all,accept,enable,Market_Zone:Core_Zone:76:OTPC:TSE:Dev_to_Plike_Mgmt:2017_0405,,,,,otpc-all
CT901CASH1,77,XENAPP_8,d277898a-1e59-51e7-6122-8cafd7701c51,E.UCN,I.Dev.CASHMGT,HOST_10.193.46.21 HOST_10.193.46.22 HOST_10.193.46.23,NET_10.163.247.0,always,ALL_ICMP TCP/22,all,accept,enable,Admin_Zone:Market_Zone:77:OTPC:TSE:XenApp:2017_0407,,,,,otpc-all
CT901CASH1,78,XENAPP_9,39107daa-1e5a-51e7-4eeb-f65e33ffbc20,E.UCN,I.Dev.CASH,HOST_10.193.46.21 HOST_10.193.46.22 HOST_10.193.46.23,NET_10.163.231.0 NET_10.163.232.0 NET_10.163.233.0 NET_10.163.234.0 NET_10.163.235.0 NET_10.163.236.0 NET_10.163.237.0 NET_10.163.238.0 NET_10.163.246.0,always,ALL_ICMP TCP/22,all,accept,enable,Admin_Zone:Market_Zone:78:OTPC:TSE:XenApp:2017_0407,,,,,otpc-all
CT901CASH1,79,XENAPP_10,848c38aa-1e5a-51e7-e630-3a1252db9eda,E.UCN,I.CASHMGT,HOST_10.193.46.21 HOST_10.193.46.22 HOST_10.193.46.23,NET_10.70.13.0_mgt NET_10.70.3.0_mgt Net_10.90.10.0/23_mgt Net_10.91.10.0/23_mgt,always,ALL_ICMP TCP/22,all,accept,enable,Admin_Zone:Core_Zone:79:OTPC:TSE:XenApp:2017_0407,,,,,otpc-all
CT901CASH1,80,OAdmWEB XENAPP,b0fa1f6a-1e5a-51e7-6722-e275b0161a86,E.UCN,I.OAdmWEB,HOST_10.193.46.21 HOST_10.193.46.22 HOST_10.193.46.23,Net_10.90.22.0 Net_10.91.22.0,always,ALL_ICMP TCP/22,all,accept,enable,Admin_Zone:Core_Zone:80:OTPC:TSE:XenApp:2017_0407,,,,,otpc-all
CT901CASH1,81,XENAPP DB servers,8d91600a-1e5b-51e7-6836-6d20875bbddd,E.UCN,I.Dev.CASHMGT,HOST_192.168.166.182 HOST_192.168.166.181,NET_10.163.247.0,always,ALL_ICMP PORT_VNC TCP/22,all,accept,enable,Admin_Zone:Market_Zone:81:OTPC:TSE:XenApp:2017_0407,,,,,otpc-all
CT901CASH1,82,XENAPP DB servers_2,deb0964a-1e5b-51e7-f23e-ae92620b5272,E.UCN,I.Dev.CASH,HOST_192.168.166.182 HOST_192.168.166.181,NET_10.163.231.0 NET_10.163.232.0 NET_10.163.233.0 NET_10.163.234.0 NET_10.163.235.0 NET_10.163.236.0 NET_10.163.237.0 NET_10.163.238.0 NET_10.163.246.0,always,ALL_ICMP PORT_VNC TCP/22,all,accept,enable,Admin_Zone:Market_Zone:82:OTPC:TSE:XenApp:2017_0407,,,,,otpc-all
CT901CASH1,83,XENAPP iLo,7317eb8a-1e5c-51e7-8782-37f5cbde188d,E.UCN,I.CASHMGT,HOST_192.168.166.182 HOST_192.168.166.181,Net_10.90.10.0/23_mgt Net_10.91.10.0/23_mgt NET_10.90.25.0_mgt NET_10.91.25.0_mgt NET_10.70.13.0_mgt NET_10.70.3.0_mgt,always,ALL_ICMP PORT_ILO PORT_VNC,all,accept,enable,Admin_Zone:Core_Zone:83:OTPC:TSE:XenApp:2017_0407,,,,,otpc-all
CT901CASH1,84,XENAPP iLo_2,9617e18a-1e5c-51e7-1b90-f8bf56b1f785,E.UCN,I.OAdmWEB,HOST_192.168.166.182 HOST_192.168.166.181,Net_10.90.22.0 Net_10.91.22.0,always,ALL_ICMP PORT_ILO,all,accept,enable,Admin_Zone:Core_Zone:84:OTPC:TSE:XenApp:2017_0407,,,,,otpc-all
CT901CASH1,85,XENAPP RHEV for OTPC,b8bac36a-1e5c-51e7-a378-e9f5fce56a7f,E.UCN,I.Dev.CASHMGT,HOST_192.168.166.182 HOST_192.168.166.181,NET_10.163.247.0,always,ALL_ICMP PORT_RHEV PORT_VNC,all,accept,enable,Admin_Zone:Market_Zone:85:OTPC:TSE:XenApp:2017_0407,,,,,otpc-all
CT901CASH1,86,CCASS-to-ODF,70d5c89c-1f65-51e7-54b0-7fd2159137db,E.XSYS,I.Dev.CASH,Host_172.22.5.3 Host_172.22.8.4,HOST_10.163.233.18 HOST_10.163.234.18 HOST_10.163.235.18 HOST_10.163.236.18 HOST_10.163.237.18 HOST_10.163.238.18 HOST_10.163.223.18 HOST_10.163.224.18,always,ALL_ICMP PORT_ODF1,all,accept,enable,Admin_Zone:Market_Zone:86:OTPC:CTSD&S:CCASS-to-ODF:2017_0411,,,,,otpc-all
CT901CASH1,87,CCASS-to-ODF_2,aaf6279c-1f65-51e7-c6e7-be92e6791f18,E.XSYS,I.Dev.CASHMGT,Host_172.22.5.3 Host_172.22.8.4,HOST_10.163.247.168,always,ALL_ICMP PORT_ODF1 PORT_ODF2,all,accept,enable,Admin_Zone:Market_Zone:87:OTPC:CTSD&S:CCASS-to-ODF:2017_0411,,,,,otpc-all
CT901CASH1,88,CCASS-to-DTS FTP-SSL,7e74ea7c-1f66-51e7-3bb4-94af072c8a77,E.XSYS,I.Dev.CASH,Host_172.22.5.3 Host_172.22.8.4,HOST_10.163.246.178 HOST_10.163.246.179,always,ALL_ICMP PORT_FTPS PORT_FTP_DATA FTP_GET FTP_PUT FTP,all,accept,enable,Admin_Zone:Market_Zone:88:OTPC:CTSD&S:CCASS-to-DTS FTP-SSL:2017_0411,,,,,otpc-all
CT901CASH1,89,TOF-to-CCASS FTP-SSL,fda72bfc-1f66-51e7-e431-674e049c6f7d,I.Dev.CASH,E.XSYS,RANGE_10.163.233.18-19 RANGE_10.163.234.18-19 RANGE_10.163.235.18-19 RANGE_10.163.236.18-19 RANGE_10.163.237.18-19 RANGE_10.163.238.18-19 RANGE_10.163.223.18-19 RANGE_10.163.224.18-19 HOST_10.163.246.135 HOST_10.163.237.28 HOST_10.163.237.29 HOST_10.163.236.28 HOST_10.163.233.31 HOST_10.163.234.28 HOST_10.163.235.28 HOST_10.163.231.141 HOST_10.163.238.28 HOST_10.163.223.28 HOST_10.163.224.28,Host_172.22.5.3 Host_172.22.8.4,always,ALL_ICMP PORT_FTPS FTP_GET FTP_PUT FTP TCP/50000-50099 FTP_DATA PORT_FTP_DATA,all,accept,enable,Market_Zone:Admin_Zone:89:OTPC:CTSD&S:TOF-to-CCASS FTP-SSL:2017_0411,,,,,otpc-all
CT901CASH1,90,TOF-to-CCASS FTP-SSL_2,36e42fdc-1f67-51e7-fbf2-c802ed93eaa5,I.Dev.CASHMGT,E.XSYS,HOST_10.163.247.154 HOST_10.163.247.168,Host_172.22.5.3 Host_172.22.8.4,always,ALL_ICMP PORT_FTPS PORT_FTP_DATA FTP_GET FTP_PUT FTP,all,accept,enable,Market_Zone:Admin_Zone:90:OTPC:CTSD&S:TOF-to-CCASS FTP-SSL:2017_0411,,,,,otpc-all
CT901CASH1,91,CCASS-to-TOF FTP-SSL,6674b35c-1f67-51e7-4e1f-c67aea433d26,E.XSYS,I.Dev.CASH,Host_172.22.5.3 Host_172.22.8.4,HOST_10.163.233.18 HOST_10.163.234.18 HOST_10.163.235.18 HOST_10.163.236.18 HOST_10.163.237.18 HOST_10.163.238.18 HOST_10.163.223.18 HOST_10.163.224.18,always,ALL_ICMP PORT_FTPS PORT_FTP_DATA FTP_GET FTP_PUT FTP,all,accept,enable,Admin_Zone:Market_Zone:91:OTPC:CTSD&S:CCASS-to-TOF FTP-SSL:2017_0411,,,,,otpc-all
CT901CASH1,92,CCASS-to-TOF FTP-SSL_2,8cbbe51c-1f67-51e7-fc26-33be58922129,E.XSYS,I.Dev.CASHMGT,Host_172.22.5.3 Host_172.22.8.4,HOST_10.163.247.168,always,ALL_ICMP PORT_FTPS PORT_FTP_DATA FTP_GET FTP_PUT FTP,all,accept,enable,Admin_Zone:Market_Zone:92:OTPC:CTSD&S:CCASS-to-TOF FTP-SSL:2017_0411,,,,,otpc-all
CT901CASH1,93,Dev AMS Console,e963aebc-1f67-51e7-851c-63d7923b32d2,E.Dev.AMSCON,I.Dev.CASH,NET_10.1.170.0,NET_10.163.231.0 NET_10.163.232.0 NET_10.163.233.0 NET_10.163.234.0 NET_10.163.235.0 NET_10.163.236.0 NET_10.163.237.0 NET_10.163.238.0 NET_10.163.246.0,always,ALL_ICMP PORT_AMS_CONSOLE,all,accept,enable,Admin_Zone:Market_Zone:93:OTPC:CTSD&S:DEV_AMS_Console:2017_0411,,,,,otpc-all
CT901CASH1,94,Dev AMS Console_2,27aa10bc-1f68-51e7-339d-c30281623ced,E.Dev.AMSCON,I.Dev.CASHMGT,NET_10.1.170.0,NET_10.163.247.0 Net_10.163.245.0,always,ALL_ICMP PORT_AMS_CONSOLE,all,accept,enable,Admin_Zone:Market_Zone:94:OTPC:CTSD&S:DEV_AMS_Console:2017_0411,,,,,otpc-all
CT901CASH1,95,TAS/SPRINTS to DTS,9076cb44-2030-51e7-3dce-691a3fb106f0,E.UCN,I.Dev.CASH,HOST_192.168.25.154 RANGE_192.168.25.168-170 RANGE_192.168.37.11-15 RANGE_192.168.57.11-15 RANGE_192.168.66.11-14,HOST_10.163.246.178 HOST_10.163.246.179,always,ALL_ICMP PORT_MAPDRIVE,all,accept,enable,Admin_Zone:Market_Zone:95:OTPC:CTSD&S:TAS/SPRINTS_to_DTS:2017_0407,,,,,otpc-all
CT901CASH1,96,QA_DLP,8048b782-2404-51e7-918d-58beda5b4ea6,I.CASHMGT,E.UCN,HOST_10.90.11.221 HOST_10.91.11.221,RANGE_192.168.218.31-34 RANGE_192.168.219.31-34,always,ALL_ICMP PORT_DLP,all,accept,enable,Core_Zone:Admin_Zone:96:OTPC:QASM:QA_DLP:2017_0418,,,,,otpc-all
CT901CASH1,97,XENAPP_12,328d4584-28a1-51e7-8eb8-d6191b8c0ccd,E.UCN,I.Dev.CASHMGT,HOST_10.193.46.21 HOST_10.193.46.22 HOST_10.193.46.23,RANGE_10.163.247.130-159,always,ALL_ICMP PORT_MTC,all,accept,enable,Admin_Zone:Market_Zone:97:OTPC::MTC_to_HPBladeServer:2017_0424,,,,,otpc-all
CT901CASH1,98,OCGWAN to EP (3.0),7e44d024-2c06-51e7-2eb1-8f0998ffb2cf,W.OCG,I.CASH.Trust,NET_10.138.0.0 NET_10.139.0.0 NET_10.140.0.0 NET_10.141.0.0 NET_10.142.0.0 NET_10.143.0.0 NET_10.144.0.0,RANGE-10.1.93.31-41 RANGE_10.1.93.201-220 RANGE_10.1.93.51-52,always,PORT_OCG ALL_ICMP,all,accept,enable,,,,,,otpc-all
CT901CASH1,99,OCGWAN to EP (2.0),e858e144-2c06-51e7-2313-5e87a44b80a1,W.OCG,I.CASH.Trust,NET_10.138.0.0 NET_10.139.0.0 NET_10.140.0.0 NET_10.141.0.0 NET_10.142.0.0 NET_10.143.0.0 NET_10.144.0.0,RANGE_10.1.93.101-120 RANGE_10.1.93.122-131 RANGE_10.1.93.25-28 RANGE_10.1.93.7-8,always,PORT_OCG ALL_ICMP,all,accept,enable,,,,,,otpc-all
CT901CASH1,100,OMDCWAN to EP (3.0),12118124-2c09-51e7-d6ff-09adf16e5fd8,W.OMDC,I.CASH.Trust,NET_10.55.0.0 NET_10.56.0.0 NET_10.57.0.0,HOST_10.1.90.182 HOST_10.1.90.183 HOST_10.1.90.82 HOST_10.1.90.83 RANGE_10.1.90.102-108,always,PORT_OMD-RTS ALL_ICMP,all,accept,enable,,,,,,otpc-all
CT901CASH1,101,OMDCWAN to EP (2.0),8312a484-2c09-51e7-c949-658ba228a3fa,W.OMDC,I.CASH.Trust,NET_10.55.0.0 NET_10.56.0.0 NET_10.57.0.0,HOST_10.1.90.41 HOST_10.1.90.42 HOST_10.1.90.70 RANGE_10.1.90.90-98,always,PORT_OMD-RTS ALL_ICMP TCP/55655,all,accept,enable,,,,,,otpc-all
CT901CASH1,102,App. team access to E2E & QTH,ec46baa4-33c4-51e7-0fab-369f2c4963ad,E.Dev.AMSCON,I.Dev.CASH,NET_10.1.170.0,NET_10.163.223.0 NET_10.163.224.0 NET_10.163.225.0 NET_10.163.226.0,always,ALL_ICMP PORT_OCG2 PORT_OTPC_ADMIN TCP/22 TCP/3389 - B,all,accept,enable,,,,,,otpc-all
CT901CASH1,103,OCG network for Env E2E and QTH,c7206cc4-33c5-51e7-6f8d-04c470f963c2,E.OCG,I.Dev.CASH,NET_10.1.95.0_SDN2OCG,NET_10.163.223.0 NET_10.163.224.0 NET_10.163.225.0 NET_10.163.226.0,always,ALL_ICMP PORT_OCG2 TCP/22,all,accept,enable,,,,,,otpc-all
CT901CASH1,104,Access to Env E2E & QTH by XEN app,7b852664-33c6-51e7-b618-bf882a9cd8a5,E.UCN,I.Dev.CASH,HOST_10.193.46.21 HOST_10.193.46.22 HOST_10.193.46.23,NET_10.163.223.0 NET_10.163.224.0 NET_10.163.225.0 NET_10.163.226.0,always,ALL_ICMP PORT_OTPC_ADMIN TCP/22 TCP/3389 - B,all,accept,enable,,,,,,otpc-all
CT901CASH1,105,UAT to OCG-EP,b1ffe684-35f6-51e7-f991-37b2a21d2760,E.Dev.CASHIAN,I.CASH.Trust,NET_10.63.116.0,Net_10.1.93.0,always,ALL_ICMP PORT_WABI TCP/80 TCP/8080,all,accept,enable,,,,,,otpc-all
CT901CASH1,106,AMS ADV to OCG-EP,e68778a4-35f6-51e7-35a7-57b0db5475e6,I.CASH.Trust,E.OCG,Net_10.1.93.0,RANGE_10.0.0.61-62 RANGE_10.0.64.61-62,always,ALL_ICMP PORT_AMS_ADV TCP/5000-65535,all,accept,enable,,,,,,otpc-all
CT901CASH1,107,OMDC-SH to OCG-EP,041def24-35f7-51e7-d47e-6256f0e40a8b,I.CASH.Trust,E.OCG,Net_10.1.93.0,RANGE_10.1.89.111-112_SDN2,always,ALL_ICMP PORT_WABI,all,accept,enable,,,,,,otpc-all
CT901CASH1,108,OCG-EP to Tandem,a18bb984-36e3-51e7-12bd-41deaa716790,I.CASH.Trust,E.OCG,Net_10.1.93.0,NET_10.70.12.0_SDN2,always,ALL_ICMP TCP/30000-31000 TCP/22,all,accept,enable,,,,,,otpc-all
CT901CASH1,109,OMDC-RTS to testing WAN,ec4ed2e4-36e3-51e7-9986-17cd046bf216,I.CASH.Trust,W.OMDC,RANGE_10.1.90.74-85,RANGE_10.55.0.1-4 RANGE_10.57.64.2-5,always,ALL_ICMP TCP/17500-17502 TCP/22,all,accept,enable,,,,,,otpc-all
CT901CASH1,110,OMDC-RTS to CCASS Host,2c6e3aa4-36e4-51e7-d551-69a03827172b,I.CASH.Trust,E.XSYS,Host_10.1.90.86 Net_10.1.90.0,Host_172.22.8.4,always,ALL_ICMP PORT_FTPS TCP/22,all,accept,enable,,,,,,otpc-all
CT901CASH1,111,OMDC_RTS to TOF-Web,6c79cc44-36e4-51e7-a81f-39582a48eec3,I.CASH.Trust,I.SATWEB,Host_10.1.90.86,Host_10.70.14.61,always,ALL_ICMP TCP/22,all,accept,enable,,,,,,otpc-all
CT901CASH1,112,OMDC-RTS to testing WAN_2,aab78644-36e5-51e7-300a-10da01acc0c8,I.CASH.Trust,W.OMDC,RANGE_10.1.90.45-49,RANGE_10.55.0.1-4 RANGE_10.57.64.2-5,always,ALL_ICMP TCP/22,all,accept,enable,,,,,,otpc-all
CT901CASH1,113,OMDC-RTS to OMDC WAN_2,1de30e44-36e7-51e7-ec49-4cf12f389da3,I.CASH.Trust,W.OMDC,Net_10.1.90.0,NET_10.55.0.0 NET_10.56.0.0 NET_10.57.0.0,always,ALL_ICMP,all,accept,enable,,,,,,otpc-all
CT901CASH1,114,OMDC-RTS to testing WAN_3,5dbabea4-36e7-51e7-5ec3-a708f0573ca3,I.CASH.Trust,W.OMDC,HOST_10.1.90.50 RANGE_10.1.90.45-49 RANGE_10.1.90.82-85,NET_10.55.1.0,always,ALL_ICMP TCP/22,all,accept,enable,,,,,,otpc-all
CT901CASH1,115,OMDCWAN to EP (2.0)_2,dea78164-36e7-51e7-84a7-3d14e85e0419,W.OMDC,I.CASH.Trust,RANGE_10.55.0.1-4 RANGE_10.57.64.2-5,RANGE_10.1.90.45-49 RANGE_10.1.90.76-77 RANGE_10.1.90.82-83,always,ALL_ICMP PORT_OMD-RTS TCP/22,all,accept,enable,,,,,,otpc-all
CT901CASH1,116,OMDCWAN to EP (2.0)_3,200bec44-36e8-51e7-8bd7-821eb04f6b1a,W.OMDC,I.CASH.Trust,RANGE_10.55.0.1-4 RANGE_10.57.64.2-5,HOST_10.1.90.50,always,ALL_ICMP PORT_OMDC_WAN_DEV,all,accept,enable,,,,,,otpc-all
CT901CASH1,117,OMDCWAN to EP (2.0)_4,795bb144-36e8-51e7-ebb2-0b3f376eb947,W.OMDC,I.CASH.Trust,NET_10.55.0.0 NET_10.56.0.0 NET_10.57.0.0,Net_10.1.90.0,always,ALL_ICMP PORT_OMD-RTS,all,accept,enable,,,,,,default
CT901CASH1,118,OMDCWAN to EP (2.0)_5,d57bad44-36e8-51e7-d34e-b187e30ab0c5,W.OMDC,I.CASH.Trust,RANGE_10.57.64.26-29 RANGE_10.57.64.8-12,HOST_10.1.90.70 RANGE_10.1.90.34-38 RANGE_10.1.90.53-54,always,ALL_ICMP PORT_OMD-RTS,all,accept,enable,,,,,,otpc-all
