vdom,id,name,uuid,srcintf,dstintf,srcaddr,dstaddr,schedule,service,logtraffic,action,utm-status,ips-sensor,comments,nat,ippool,poolname
CP03CASH2,268,OADM APP to SAT WEB DTS,c5d6a77a-6e03-51e7-bf00-3185037ef37e,I.OAdmAPP,I.SATWEB,Range_10.91.20.39-40 Range_10.90.20.39-40,Host_10.70.4.61,always,TCP/22 PING,all,accept,enable,otpc-all,,,,
CP03CASH2,269,OADM APP to SAT WEB PING,c5f7f902-6e03-51e7-54c8-4d2498e6096e,I.OAdmAPP,I.SATWEB,Net_10.91.20.0 Net_10.90.20.0,Net_10.70.4.0,always,PING,all,accept,enable,otpc-all,,,,
CP03CASH2,317,CASH IAN to OADMWEB,19ab6430-896b-51e7-7998-41970d672bb7,E.TOF1,I.OAdmWEB,NetGp_CASH_IAN_Client,Range_10.91.21.41-42,always,TCP/443 TCP/80 TCP/8080 TCP/8443,all,accept,enable,otpc-all,,,,
CP03CASH2,318,CASH IAN to OADMWEB PING,32ae6220-896b-51e7-4f60-954b4608f6ed,E.TOF1,I.OAdmWEB,NetGp_CASH_IAN_Client,Net_10.91.21.0,always,ICMP/PING,all,accept,enable,otpc-all,,,,
CP03CASH2,404,XSYS to CASH,a9585a46-dbcf-51e7-547a-dff32f2fddb5,E.XSYS,I.CASH.Trust2,Host_172.16.128.37 Host_172.16.128.39 Host_172.16.64.38 Host_172.16.64.40,Range_10.2.88.84-85,always,TCP/22,all,accept,enable,otpc-all,,,,
CP03CASH2,405,XSYS to CASH 2,f8d4c14a-dbcf-51e7-064e-bf2193e28cee,E.XSYS,I.CASH.Trust2,Net_172.16.128.0 Net_172.16.64.0,Net_10.2.88.0,always,ICMP/PING,all,accept,enable,otpc-all,,,,
CP03CASH2,407,CASH to XSYS,ffbede00-dbcf-51e7-d0ad-984105b5f98d,I.CASH.Trust2,E.XSYS,Net_10.2.88.0,Net_172.16.128.0 Net_172.16.64.0,always,ICMP/PING,all,accept,enable,otpc-all,Reverse of XSYS to CASH 2,,,
CP03CASH2,408,ETOF2 to TOFAPP PING,ac0b1e04-e2d7-51e7-4ddf-03ddf86275af,E.TOF2,I.TOFAPP,Net_10.65.72.0 Net_10.65.73.0 Net_10.65.75.0,Net_10.70.6.0,always,PING,all,accept,enable,otpc-all,,,,
CP03CASH2,409,TOFAPP to ETOF,b5faf588-e2d7-51e7-dd62-d60a44b9d1fe,I.TOFAPP,E.TOF2,Net_10.70.6.0,Net_10.65.72.0 Net_10.65.73.0 Net_10.65.75.0,always,PING,all,accept,enable,otpc-all,Reverse of ETOF2 to TOFAPP PING,,,
CP03CASH2,410,SCIM to TOF DB,ad0e0d36-f7de-51e7-dd57-0365076db4b2,E.UCN,I.TOFAPP,Host_192.168.224.6 Host_192.168.188.82,Range_10.70.3.31-32,always,TCP/22,all,accept,enable,otpc-all,IT-NCR-2018-[T]1182:218,,,
CP03CASH2,411,NMC HIMA to TOF DB,91df73ba-23d0-51e8-8fae-5530b7a15869,E.NMC,I.TOFAPP,Host_10.164.1.26 Host_10.164.130.26,Net_10.70.3.0,always,TCP/22 ICMP/PING,all,accept,enable,otpc-all,IT-NCR-2018-[T]1277,,,
CP03CASH2,412,CASH IAN to NMC IPM,9dffebd8-23d1-51e8-7e3b-99156f3bff8c,E.TOF1,E.NMC,Net_10.63.129.0,Host_10.164.1.120,always,PORT_IPM ICMP/PING,all,accept,enable,otpc-all,IT-NCR-2018-[T]1244:2018_0310,,,
CP03CASH2,413,NMC IPM to CASH IAN,a7c74f8a-23d1-51e8-20f9-777ac284adfb,E.NMC,E.TOF1,Host_10.164.1.120,Net_10.63.129.0,always,PORT_IPM ICMP/PING,all,accept,enable,otpc-all,IT-NCR-2018-[T]1244:2018_0310,,,
CP03CASH2,414,OADMAPP to CNMC BMC,602e70e4-5555-51e8-1371-f5e4b37f5a07,I.OAdmAPP,I.CNMC,Net_10.91.25.0,Range_10.164.11.102-103 Range_10.164.140.102-103,always,PORT_CNMC_BMC,all,accept,enable,otpc-all,IT-NCR-2018-[T]1367:1:2018_0428,,,
CP03CASH2,415,OADMWEB to CNMC BMC,667a6f98-5555-51e8-151a-cae646212b3d,I.OAdmWEB,I.CNMC,Net_10.91.22.0,Range_10.164.11.102-103 Range_10.164.140.102-103,always,PORT_CNMC_BMC,all,accept,enable,otpc-all,IT-NCR-2018-[T]1367:1:2018_0428,,,
CP03CASH2,416,TOFAPP to CNMC BMC,f9bdb422-5555-51e8-d2da-6e7f3709d81f,I.TOFAPP,I.CNMC,Net_10.70.3.0 Net_10.70.6.0,Range_10.164.11.102-103 Range_10.164.140.102-103,always,PORT_CNMC_BMC,all,accept,enable,otpc-all,IT-NCR-2018-[T]1367:1:2018_0428,,,
CP03CASH2,417,SATWEB to CNMC BMC,fa6dcede-5555-51e8-ac12-3037c46356e7,I.SATWEB,I.CNMC,Net_10.70.5.0,Range_10.164.11.102-103 Range_10.164.140.102-103,always,PORT_CNMC_BMC,all,accept,enable,otpc-all,IT-NCR-2018-[T]1367:1:2018_0428,,,
CP03CASH2,418,Cash to CNMC BMC,fedf5f96-5555-51e8-21da-e04c85a009cb,I.CASH.Trust2,I.CNMC,Net_10.2.88.0 Net_10.2.95.0,Range_10.164.11.102-103 Range_10.164.140.102-103,always,PORT_CNMC_BMC,all,accept,enable,otpc-all,IT-NCR-2018-[T]1367:1:2018_0428,,,
CP03CASH2,419,OMD CTLFE to CNMC BMC,03068978-5556-51e8-4e88-e028a1f4ab7b,E.OMDD4,I.CNMC,Net_10.68.25.0,Range_10.164.11.102-103 Range_10.164.140.102-103,always,PORT_CNMC_BMC,all,accept,enable,otpc-all,IT-NCR-2018-[T]1367:1:2018_0428,,,
CP03CASH2,420,TOFAPP to CNMC PING,06db2806-5556-51e8-55ec-3ce98929f2f2,I.TOFAPP,I.CNMC,Net_10.70.3.0 Net_10.70.6.0,NetGp_CNMC,always,PING,all,accept,enable,otpc-all,,,,
CP03CASH2,421,SATWEB to CNMC PING,0b168384-5556-51e8-c50b-a315e7c68719,I.SATWEB,I.CNMC,Net_10.70.5.0,NetGp_CNMC,always,PING,all,accept,enable,otpc-all,,,,
CP03CASH2,422,Cash to CNMC PING,0fbe6596-5556-51e8-e3a6-a858d449dc1e,I.CASH.Trust2,I.CNMC,Net_10.2.88.0 Net_10.2.95.0 Net_10.2.96.0,NetGp_CNMC,always,PING,all,accept,enable,otpc-all,,,,
CP03CASH2,423,OMD CTLFE to CNMC PING,148c200e-5556-51e8-1232-a0e7c8adff63,E.OMDD4,I.CNMC,Net_10.68.25.0,NetGp_CNMC,always,PING,all,accept,enable,otpc-all,,,,
CP03CASH2,424,CNMC BMC to OADMAPP,1dc4b1c2-5556-51e8-c0b7-1acd41e8410a,I.CNMC,I.OAdmAPP,Range_10.164.11.102-103 Range_10.164.140.102-103,Net_10.91.25.0,always,PORT_CNMC_BMC,all,accept,enable,otpc-all,IT-NCR-2018-[T]1367:2:2018_0428,,,
CP03CASH2,425,CNMC BMC to OADMWEB,44a1a674-5556-51e8-3023-2680c9320620,I.CNMC,I.OAdmWEB,Range_10.164.11.102-103 Range_10.164.140.102-103,Net_10.91.22.0,always,PORT_CNMC_BMC,all,accept,enable,otpc-all,IT-NCR-2018-[T]1367:2:2018_0428,,,
CP03CASH2,426,CNMC BMC to TOFAPP,76e357b8-5556-51e8-7ef7-b5a5019328ba,I.CNMC,I.TOFAPP,Range_10.164.11.102-103 Range_10.164.140.102-103,Net_10.70.3.0 Net_10.70.6.0,always,PORT_CNMC_BMC,all,accept,enable,otpc-all,IT-NCR-2018-[T]1367:2:2018_0428,,,
CP03CASH2,427,CNMC BMC to SATWEB,778381f2-5556-51e8-4465-1fd3d8f4f5e0,I.CNMC,I.SATWEB,Range_10.164.11.102-103 Range_10.164.140.102-103,Net_10.70.5.0,always,PORT_CNMC_BMC,all,accept,enable,otpc-all,IT-NCR-2018-[T]1367:2:2018_0428,,,
CP03CASH2,428,CNMC BMC to Cash,7d575158-5556-51e8-e399-d6d0580988ec,I.CNMC,I.CASH.Trust2,Range_10.164.11.102-103 Range_10.164.140.102-103,Net_10.2.88.0 Net_10.2.95.0 Net_10.2.96.0,always,PORT_CNMC_BMC,all,accept,enable,otpc-all,IT-NCR-2018-[T]1367:2:2018_0428,,,
CP03CASH2,429,CNMC BMC to OMD CTLFE,84bc30a8-5556-51e8-4aad-6529586b2ed4,I.CNMC,E.OMDD4,Range_10.164.11.102-103 Range_10.164.140.102-103,Net_10.68.25.0,always,PORT_CNMC_BMC,all,accept,enable,otpc-all,IT-NCR-2018-[T]1367:2:2018_0428,,,
CP03CASH2,430,CNMC to TOFAPP PING,8f8c1b88-5556-51e8-387c-fec6faa3e57d,I.CNMC,I.TOFAPP,NetGp_CNMC,Net_10.70.3.0 Net_10.70.6.0,always,PING,all,accept,enable,otpc-all,,,,
CP03CASH2,431,CNMC to SATWEB PING,9f730fca-5556-51e8-b7d9-963647d57bad,I.CNMC,I.SATWEB,NetGp_CNMC,Net_10.70.5.0,always,PING,all,accept,enable,otpc-all,,,,
CP03CASH2,432,CNMC to CASH PING,a6050104-5556-51e8-a47d-ab149c0bf459,I.CNMC,I.CASH.Trust2,NetGp_CNMC,Net_10.2.88.0 Net_10.2.95.0,always,PING,all,accept,enable,otpc-all,,,,
CP03CASH2,433,CNMC to OMD CTLFE PING,af8a75ec-5556-51e8-e823-03fd0be149f3,I.CNMC,E.OMDD4,NetGp_CNMC,Net_10.68.25.0,always,PING,all,accept,enable,otpc-all,,,,
CP03CASH2,434,TOFAPP to CNMC networker,b8f04332-5556-51e8-38ed-65498a703125,I.TOFAPP,I.CNMC,Net_10.70.3.0 Net_10.70.6.0,NetGp_CNMC_Networker,always,PORT_CNMC_Networker,all,accept,enable,otpc-all,IT-NCR-2018-[T]1367:3:2018_0428,,,
CP03CASH2,435,SATWEB to CNMC networker,c99a243c-5556-51e8-cedd-bdcbe5dfe17e,I.SATWEB,I.CNMC,Net_10.70.5.0,NetGp_CNMC_Networker,always,PORT_CNMC_Networker,all,accept,enable,otpc-all,IT-NCR-2018-[T]1367:3:2018_0428,,,
CP03CASH2,436,Cash to CNMC networker,d33456de-5556-51e8-652e-726fbec52782,I.CASH.Trust2,I.CNMC,Net_10.2.88.0 Net_10.2.95.0,NetGp_CNMC_Networker,always,PORT_CNMC_Networker,all,accept,enable,otpc-all,IT-NCR-2018-[T]1367:3:2018_0428,,,
CP03CASH2,437,OMD CTLFE to CNMC Networker,db802868-5556-51e8-d6b2-43c02f0e2b83,E.OMDD4,I.CNMC,Net_10.68.25.0,NetGp_CNMC_Networker,always,PORT_CNMC_Networker,all,accept,enable,otpc-all,IT-NCR-2018-[T]1367:3:2018_0428,,,
CP03CASH2,438,CNMC Networker to TOFAPP,f0dded26-5556-51e8-a05f-83d2d6c6bc5c,I.CNMC,I.TOFAPP,NetGp_CNMC_Networker,Net_10.70.3.0 Net_10.70.6.0,always,PORT_CNMC_Networker,all,accept,enable,otpc-all,IT-NCR-2018-[T]1367:4:2018_0428,,,
CP03CASH2,439,CNMC Networker to SATWEB,f246dbb4-5556-51e8-6608-8356fe0baffc,I.CNMC,I.SATWEB,NetGp_CNMC_Networker,Net_10.70.5.0,always,PORT_CNMC_Networker,all,accept,enable,otpc-all,IT-NCR-2018-[T]1367:4:2018_0428,,,
CP03CASH2,440,CNMC Networker to CASH,091873de-5557-51e8-8db5-1f78d558f9b6,I.CNMC,I.CASH.Trust2,NetGp_CNMC_Networker,Net_10.2.88.0 Net_10.2.95.0,always,PORT_CNMC_Networker,all,accept,enable,otpc-all,IT-NCR-2018-[T]1367:4:2018_0428,,,
CP03CASH2,441,CNMC Networker to OMD CTLFE,11e6e5b8-5557-51e8-c2c7-90281718ab4d,I.CNMC,E.OMDD4,NetGp_CNMC_Networker,Net_10.68.25.0,always,PORT_CNMC_Networker,all,accept,enable,otpc-all,IT-NCR-2018-[T]1367:4:2018_0428,,,
CP03CASH2,442,OAdmAPP SNMP trap to CNMC BMC,1c24b456-5557-51e8-a36a-8e84a3ad2128,I.OAdmAPP,I.CNMC,Net_10.91.25.0,Range_10.164.11.102-103 Range_10.164.140.102-103,always,UDP/162,all,accept,enable,otpc-all,IT-NCR-2018-[T]1367:6:2018_0428,,,
CP03CASH2,443,OAdmWeb SNMP trap to CNMC BMC,2778bc4e-5557-51e8-91a9-5204326df395,I.OAdmWEB,I.CNMC,Net_10.91.22.0,Range_10.164.11.102-103 Range_10.164.140.102-103,always,UDP/162,all,accept,enable,otpc-all,IT-NCR-2018-[T]1367:6:2018_0428,,,
CP03CASH2,444,TOFAPP SNMP trap to CNMC BMC,2efb2f6a-5557-51e8-2ecd-0c581d7ffd69,I.TOFAPP,I.CNMC,Net_10.70.3.0 Net_10.70.6.0,Range_10.164.11.102-103 Range_10.164.140.102-103,always,UDP/162,all,accept,enable,otpc-all,IT-NCR-2018-[T]1367:6:2018_0428,,,
CP03CASH2,445,SATWEB SNMP trap to CNMC BMC,3c698cf0-5557-51e8-8708-caa6ca4636b5,I.SATWEB,I.CNMC,Net_10.70.5.0,Range_10.164.11.102-103 Range_10.164.140.102-103,always,UDP/162,all,accept,enable,otpc-all,IT-NCR-2018-[T]1367:6:2018_0428,,,
CP03CASH2,446,CASH SNMP trap to CNMC BMC,439c9364-5557-51e8-f132-76e09059ef88,I.CASH.Trust2,I.CNMC,Net_10.2.88.0 Net_10.2.96.0,Range_10.164.11.102-103 Range_10.164.140.102-103,always,UDP/162,all,accept,enable,otpc-all,IT-NCR-2018-[T]1367:6:2018_0428,,,
CP03CASH2,447,OMD CTLFE SNMP trap to CNMC BMC,55eb9416-5557-51e8-1c5c-f64f74be35e3,E.OMDD4,I.CNMC,Net_10.68.25.0,Range_10.164.11.102-103 Range_10.164.140.102-103,always,UDP/162,all,accept,enable,otpc-all,IT-NCR-2018-[T]1367:6:2018_0428,,,
CP03CASH2,448,Ping SATWEB to NMC,5e8e0806-5557-51e8-736b-06960ade4853,I.SATWEB,E.NMC,Net_10.70.5.0,NetGp_NMC,always,PING,all,accept,enable,otpc-all,,,,
CP03CASH2,449,Ping NMC to SATWEB,63c53178-5557-51e8-ae6d-a6f5eb8ccc24,E.NMC,I.SATWEB,NetGp_NMC,Net_10.70.5.0,always,PING,all,accept,enable,otpc-all,,,,
CP03CASH2,450,CES NMC Networker to OAdmAPP,7e2dd866-6052-51e8-822f-d356fcc0a237,E.NMC,I.OAdmAPP,NetGp_NMC_Networker,Net_10.91.25.0,always,PORT_CNMC_Networker,all,accept,enable,otpc-all,IT-NCR-2018-[T]1441:1:2018_0526,,,
CP03CASH2,451,CES NMC Networker to OAdmWeb,829a9588-6052-51e8-f6bd-f2e152d77f93,E.NMC,I.OAdmWEB,NetGp_NMC_Networker,Net_10.91.22.0,always,PORT_CNMC_Networker,all,accept,enable,otpc-all,IT-NCR-2018-[T]1441:1:2018_0526,,,
CP03CASH2,452,CES NMC Networker to TOFAPP,f7e85406-6052-51e8-1621-2bbfbc233b72,E.NMC,I.TOFAPP,NetGp_NMC_Networker,Net_10.70.3.0 Net_10.70.6.0,always,PORT_CNMC_Networker,all,accept,enable,otpc-all,IT-NCR-2018-[T]1441:1:2018_0526,,,
CP03CASH2,453,CES NMC Networker to SATWEB,fcf14b4c-6052-51e8-2e19-e4085eb482f5,E.NMC,I.SATWEB,NetGp_NMC_Networker,Net_10.70.5.0,always,PORT_CNMC_Networker,all,accept,enable,otpc-all,IT-NCR-2018-[T]1441:1:2018_0526,,,
CP03CASH2,454,CES NMC Networker to CASH,06ff79d8-6053-51e8-1742-3b70d056a745,E.NMC,I.CASH.Trust2,NetGp_NMC_Networker,Net_10.2.88.0 Net_10.2.95.0,always,PORT_CNMC_Networker,all,accept,enable,otpc-all,IT-NCR-2018-[T]1441:1:2018_0526,,,
CP03CASH2,455,CES NMC Networker to OMD CTLFE,0c4088ce-6053-51e8-2445-18e1baba9023,E.NMC,E.OMDD4,NetGp_NMC_Networker,Net_10.68.25.0,always,PORT_CNMC_Networker,all,accept,enable,otpc-all,IT-NCR-2018-[T]1441:1:2018_0526,,,
CP03CASH2,456,OAdmAPP to CES NMC Networker,13f76f56-6053-51e8-e74b-afabf16f7ecc,I.OAdmAPP,E.NMC,Net_10.91.25.0,NetGp_NMC_Networker,always,PORT_CNMC_Networker,all,accept,enable,otpc-all,IT-NCR-2018-[T]1441:2:2018_0526,,,
CP03CASH2,457,OAdmWeb to CES NMC Networker,18dd4bf8-6053-51e8-9ef0-c80604835dbc,I.OAdmWEB,E.NMC,Net_10.91.22.0,NetGp_NMC_Networker,always,PORT_CNMC_Networker,all,accept,enable,otpc-all,IT-NCR-2018-[T]1441:2:2018_0526,,,
CP03CASH2,458,TOFAPP to CES NMC networker,1c6a414a-6053-51e8-4618-5ea6bc3961ed,I.TOFAPP,E.NMC,Net_10.70.3.0 Net_10.70.6.0,NetGp_NMC_Networker,always,PORT_CNMC_Networker,all,accept,enable,otpc-all,IT-NCR-2018-[T]1441:2:2018_0526,,,
CP03CASH2,459,SATWEB to CES NMC networker,2373c948-6053-51e8-6969-c68221b8fd09,I.SATWEB,E.NMC,Net_10.70.5.0,NetGp_NMC_Networker,always,PORT_CNMC_Networker,all,accept,enable,otpc-all,IT-NCR-2018-[T]1441:2:2018_0526,,,
CP03CASH2,460,Cash to CES NMC networker,26d405da-6053-51e8-dead-5bd6df984677,I.CASH.Trust2,E.NMC,Net_10.2.88.0 Net_10.2.95.0,NetGp_NMC_Networker,always,PORT_CNMC_Networker,all,accept,enable,otpc-all,IT-NCR-2018-[T]1441:2:2018_0526,,,
CP03CASH2,461,OMD CTLFE to CES NMC Networker,2b5cbdc2-6053-51e8-e6b1-254f0cabb8cc,E.OMDD4,E.NMC,Net_10.68.25.0,NetGp_NMC_Networker,always,PORT_CNMC_Networker,all,accept,enable,otpc-all,IT-NCR-2018-[T]1441:2:2018_0526,,,
CP03CASH2,462,CNMC Networker to TOF Stat,2ed2de00-6053-51e8-03b4-190f488a8f87,I.CNMC,E.TOF1,NetGp_CNMC_Networker,Host_10.65.85.3,always,PORT_CNMC_Networker PING,all,accept,enable,otpc-all,IT-NCR-2018-[T]1441:4:2018_0526,,,
CP03CASH2,463,TOF Stat to CNMC Networker,3164d574-6053-51e8-c557-d2947927905b,E.TOF1,I.CNMC,Host_10.65.85.3,NetGp_CNMC_Networker,always,PORT_CNMC_Networker PING,all,accept,enable,otpc-all,IT-NCR-2018-[T]1441:5:2018_0526,,,
CP03CASH2,464,CES NMC Networker to TOF Stat,35bb8956-6053-51e8-b295-21d80fa14165,E.NMC,E.TOF1,NetGp_NMC_Networker,Host_10.65.85.3,always,PORT_CNMC_Networker,all,accept,enable,otpc-all,IT-NCR-2018-[T]1441:4:2018_0526,,,
CP03CASH2,465,TOF Stat to CES NMC Networker,38f5dc02-6053-51e8-1f72-850ca7f8358b,E.TOF1,E.NMC,Host_10.65.85.3,NetGp_NMC_Networker,always,PORT_CNMC_Networker,all,accept,enable,otpc-all,IT-NCR-2018-[T]1441:5:2018_0526,,,
CP03CASH2,466,Bcan to SNMP,6c6f93da-6057-51e8-f42a-e7863bf63935,I.BCAN,E.UCN,Net_10.91.34.0,Host_192.168.150.226 Host_192.168.188.226,always,UDP/161-162,all,accept,enable,otpc-all,IT-NCR-2018-[T]1456:1:2018_0526,,,
CP03CASH2,467,BCAN to CNMC Networker,98cde6ac-6057-51e8-1302-36d7568514df,I.BCAN,I.CNMC,Net_10.91.34.0,NetGp_CNMC_Networker,always,PORT_CNMC_Networker,all,accept,enable,otpc-all,IT-NCR-2018-[T]1456:2:2018_0526,,,
CP03CASH2,468,BCAN to CES NMC Networker,9ca87a30-6057-51e8-41b4-44e1259452e8,I.BCAN,E.NMC,Net_10.91.34.0,NetGp_NMC_Networker,always,PORT_CNMC_Networker,all,accept,enable,otpc-all,IT-NCR-2018-[T]1456:2:2018_0526,,,
CP03CASH2,469,BCAN to UCN BMC,9fcf53a0-6057-51e8-8fa2-6b0ba5bf2fb6,I.BCAN,E.UCN,Net_10.91.34.0,Host_192.168.150.225 Host_192.168.150.226 Host_192.168.188.225 Host_192.168.188.226,always,PORT_BMC,all,accept,enable,otpc-all,IT-NCR-2018-[T]1456:3:2018_0526,,,
CP03CASH2,470,BCAN to Time Server,a3f2bb5c-6057-51e8-cf14-2a7ba0beb5c4,I.BCAN,E.NMC,Net_10.91.34.0,NetGp_TimeServer,always,UDP/123,all,accept,enable,otpc-all,IT-NCR-2018-[T]1456:4:2018_0526,,,
CP03CASH2,471,CNMC Networker to BCAN,a7605344-6057-51e8-fd0c-0dc6f61d6ca5,I.CNMC,I.BCAN,NetGp_CNMC_Networker,Net_10.91.34.0,always,PORT_CNMC_Networker,all,accept,enable,otpc-all,IT-NCR-2018-[T]1456:5:2018_0526,,,
CP03CASH2,472,CES NMC Networker to BCAN,aa71306c-6057-51e8-fb6c-eb07f8b3fd3c,E.NMC,I.BCAN,NetGp_NMC_Networker,Net_10.91.34.0,always,PORT_CNMC_Networker,all,accept,enable,otpc-all,IT-NCR-2018-[T]1456:5:2018_0526,,,
CP03CASH2,473,UCN BMC to BCAN,add50954-6057-51e8-4a63-282a16825b7a,E.UCN,I.BCAN,Host_192.168.150.225 Host_192.168.150.226 Host_192.168.188.225 Host_192.168.188.226,Net_10.91.34.0,always,PORT_BMC,all,accept,enable,otpc-all,IT-NCR-2018-[T]1456:6:2018_0526,,,
CP03CASH2,474,CTM to BCAN,b135248a-6057-51e8-1799-c6a17336a91e,E.NMC,I.BCAN,Host_10.164.1.21 Host_10.164.129.21 Host_10.164.1.26 Host_10.164.130.26,Net_10.91.34.0,always,TCP/22,all,accept,enable,otpc-all,IT-NCR-2018-[T]1456:7:2018_0526,,,
CP03CASH2,475,BCAN to Yum,b5710afa-6057-51e8-4bd2-3b51a86957b4,I.BCAN,E.NMC,Net_10.91.34.0,Host_10.164.1.21 Host_10.164.129.21,always,TCP/80,all,accept,enable,otpc-all,IT-NCR-2018-[T]1456:8:2018_0526,,,
CP03CASH2,476,DollarU to BCAN,b87f7cfe-6057-51e8-e6f1-11851fb950dc,E.NMC,I.BCAN,Host_10.164.1.23 Host_10.164.130.23 Host_10.164.1.51 Host_10.164.130.51 Host_10.63.142.38 Range_10.63.142.16-19 Host_10.163.143.14 Range_10.163.143.22-25,Net_10.91.34.0,always,PORT_ORSYP_Agents,all,accept,enable,otpc-all,"IT-NCR-2018-[T]1456:9,11,13:2018_0526",,,
CP03CASH2,477,BCAN to DollarU,1736d1fa-605a-51e8-acdc-499fda8c70c5,I.BCAN,E.NMC,Net_10.91.34.0,Host_10.164.1.23 Host_10.164.130.23 Host_10.164.1.51 Host_10.164.130.51 Host_10.63.142.38 Range_10.63.142.16-19 Host_10.163.143.14 Range_10.163.143.22-25,always,PORT_ORSYP_Agents,all,accept,enable,otpc-all,"IT-NCR-2018-[T]1456:10,12,14:2018_0526",,,
CP03CASH2,478,Warroom to BCAN,30bdc1f6-605a-51e8-3a15-51b9352fdac7,E.NMC,I.BCAN,Net_10.63.142.0 Net_10.163.143.0,Net_10.91.34.0,always,TCP/22,all,accept,enable,otpc-all,IT-NCR-2018-[T]1456:17:2018_0526,,,
CP03CASH2,479,BCAN to NMC PING,355dafbe-605a-51e8-c65e-d8aac53814b6,I.BCAN,E.NMC,Net_10.91.34.0,NetGp_NMC,always,PING,all,accept,enable,otpc-all,IT-NCR-2018-[T]1456,,,
CP03CASH2,480,BCAN to CNMC PING,3ac35a12-605a-51e8-c611-eb03217d8c2e,I.BCAN,I.CNMC,Net_10.91.34.0,NetGp_CNMC,always,PING,all,accept,enable,otpc-all,IT-NCR-2018-[T]1456,,,
CP03CASH2,481,BCAN to UCN PING,3d0c0968-605a-51e8-562f-14ee292e79d0,I.BCAN,E.UCN,Net_10.91.34.0 Net_10.91.35.0,Net_192.168.0.0,always,PING,all,accept,enable,otpc-all,IT-NCR-2018-[T]1407,,,
CP03CASH2,482,NMC to BCAN PING,4024381e-605a-51e8-13db-15aee3229736,E.NMC,I.BCAN,NetGp_NMC,Net_10.91.34.0,always,PING,all,accept,enable,otpc-all,IT-NCR-2018-[T]1456,,,
CP03CASH2,483,CNMC to BCAN PING,487134c2-605a-51e8-4b0f-58adc31bdd3b,I.CNMC,I.BCAN,NetGp_CNMC,Net_10.91.34.0,always,PING,all,accept,enable,otpc-all,IT-NCR-2018-[T]1456,,,
CP03CASH2,484,UCN to BCAN PING,4be882b8-605a-51e8-7c6f-d88841109279,E.UCN,I.BCAN,Net_192.168.0.0,Net_10.91.34.0 Net_10.91.35.0,always,PING,all,accept,enable,otpc-all,IT-NCR-2018-[T]1456,,,
CP03CASH2,485,CCI vCenter to BCAN ESXi,4fa1d8d2-605a-51e8-39e0-8345f61d660a,E.UCN,I.BCAN,Host_192.168.166.27 Host_192.168.166.42 Host_192.168.188.34 Host_192.168.188.60,Host_10.91.34.112 Host_10.91.34.114,always,PORT_ESXI_MGT,all,accept,enable,otpc-all,IT-NCR-2018-[T]1456:9:2018_0526,,,
CP03CASH2,486,BCAN ESXi to CCI vCenter,545b7342-605a-51e8-2e68-4dc0248e68a1,I.BCAN,E.UCN,Host_10.91.34.112 Host_10.91.34.114,Host_192.168.166.27 Host_192.168.166.42 Host_192.168.188.34 Host_192.168.188.60,always,PORT_ESXI_INFO,all,accept,enable,otpc-all,IT-NCR-2018-[T]1456:10:2018_0526,,,
CP03CASH2,487,BCAN ESXi to UCN AD,daf91e54-605a-51e8-b8d0-980818a08dbb,I.BCAN,E.UCN,Host_10.91.34.112 Host_10.91.34.114,Range_192.168.176.50-53 Host_192.168.176.55 Range_192.168.35.21-24,always,PORT_AD,all,accept,enable,otpc-all,IT-NCR-2018-[T]1456:13:2018_05266,,,
CP03CASH2,488,IEIP Jumpnode to ESXi MGT,5a3ff84a-6b55-51e8-91a4-4fb252cd4f96,E.UCN,I.BCAN,NetGp_IEIP_Jumpnode,Host_10.91.34.112 Host_10.91.34.114,always,TCP/80 TCP/443 TCP/902 UDP/427,all,accept,enable,otpc-all,IT-NCR-2018-[T]1456:11:2018_0609,,,
CP03CASH2,489,IEIP Jumpnode to BCAN iLo,5eee293e-6b55-51e8-f62f-5d40dc90e746,E.UCN,I.BCAN,NetGp_IEIP_Jumpnode,Host_10.91.34.111 Host_10.91.34.113,always,PORT_HP_ILP,all,accept,enable,otpc-all,IT-NCR-2018-[T]1456:12:2018_0609,,,
CP03CASH2,490,BCAN to CSC SFTP,33175aaa-70d8-51e8-0eae-ff361241cb47,I.BCAN,E.WATEREZOES,Host_10.90.35.11 Host_10.90.35.13 Host_10.91.35.11,Host_10.2.125.43_WATER,always,TCP/22,all,accept,enable,otpc-all,IT-NCR-2018-[T]1407,,,
CP03CASH2,491,BCAN to CSC PING,36edf4c2-70d8-51e8-dc41-716eaf090cf3,I.BCAN,E.WATEREZOES,Net_10.90.35.0 Net_10.91.35.0,Net_10.2.125.0_WATER,always,PING,all,accept,enable,otpc-all,IT-NCR-2018-[T]1407,,,
CP03CASH2,492,CSC to BCAN SFTP,3a93b7ec-70d8-51e8-93d6-1e7cc305e6f4,E.WATEREZOES,I.BCAN,Host_10.2.125.43_WATER,Host_10.90.35.11 Host_10.90.35.13 Host_10.91.35.11,always,TCP/22,all,accept,enable,otpc-all,IT-NCR-2018-[T]1407:3:2018_0616,,,
CP03CASH2,493,CSC to BCAN PING,3f3015de-70d8-51e8-f3d1-111f762fa4b1,E.WATEREZOES,I.BCAN,Net_10.2.125.0_WATER,Net_10.90.35.0 Net_10.91.35.0,always,PING,all,accept,enable,otpc-all,IT-NCR-2018-[T]1407,,,
