vdom,id,name,uuid,srcintf,dstintf,srcaddr,dstaddr,action,schedule,service,utm-status,logtraffic,ips-sensor,nat,ippool,poolname,comments,status,capture-packet,auto-asic-offload
CT03CASH2,379,BMC to CSC,efabe298-89d0-51e7-64d1-3849a3951d42,E.UCN,E.CSC3,Host_192.168.188.225 Host_192.168.188.226 Range_192.168.150.225-226,Net_10.1.102.0 Net_10.1.107.0 Net_10.2.102.0 Net_10.1.105.0/27,accept,always,PORT_BMC,enable,all,otpc-all,,,,,,,
CT03CASH2,380,UCN to CSC 1,b03506ba-89e6-51e7-5ba7-2f4612d4ff4e,E.UCN,E.CSC3,Host_192.168.150.234 Host_192.168.188.234,Net_10.1.102.0 Net_10.1.107.0 Net_10.2.102.0 Net_10.1.105.0/27,accept,always,ALL_ICMP DCE-RPC DNS FTP RDP SMTP SSH TCP/4 TELNET RLOGIN,enable,all,otpc-all,,,,,,,
CT03CASH2,381,CSC Bladelogic,ea82056e-89e8-51e7-63a3-481b20a30a81,E.UCN,E.CSC3,Range_192.168.150.229-230 Range_192.168.188.229-230,Net_10.1.102.0 Net_10.2.102.0 Net_10.1.107.0 Net_10.1.105.0/27,accept,always,TCP/4750,enable,all,otpc-all,,,,,,,
CT03CASH2,382,UCN to CSC 2,c0b81eca-89e9-51e7-200b-930ce7278ebc,E.UCN,E.CSC3,Host_192.168.188.231 Range_192.168.150.231-232,Net_10.1.102.0 Net_10.2.102.0 Net_10.0.60.0 Net_10.1.105.0/27,accept,always,ALL_ICMP FTP SSH TCP/20 TCP/69 TFTP,enable,all,otpc-all,,,,,,,
CT03CASH2,391,CSC to UCN 2,314fbbb4-8a19-51e7-d645-ce8d2a6303b7,E.CSC3,E.UCN,Net_10.1.102.0 Net_10.2.102.0 Net_10.0.60.0 Net_10.1.105.0/27,Host_192.168.188.231 Range_192.168.150.231-232,accept,always,ALL_ICMP FTP SSH TCP/20 TCP/69 TFTP,enable,all,otpc-all,,,,Reverse of UCN to CSC 2,,,
CT03CASH2,383,UCN to CSC 3,3c6602bc-89ea-51e7-155f-27a4301a8eb1,E.UCN,E.CSC3,Host_192.168.150.228 Host_192.168.188.228,Net_10.0.60.0 Net_10.1.102.0 Net_10.2.102.0 Net_10.1.105.0/27,accept,always,ALL_ICMP UDP/161,enable,all,otpc-all,,,,,,,
CT03CASH2,384,UCN to CSC Networker,31efd700-89ee-51e7-9ba7-f718676ccfae,E.UCN,E.CSC3,NetGrp_UCNNetworker,Net_10.1.107.0,accept,always,PORT_Networker,enable,all,otpc-all,,,,,,,
CT03CASH2,385,UCNHOST  to CSC,b8e39e66-8a0e-51e7-8161-5f1482209326,E.UCN,E.CSC3,NetGrp_UCNHOST,Net_10.1.107.0,accept,always,NFS TCP/2051-2052,enable,all,otpc-all,,,,,,,
CT03CASH2,386,UCN to CSC 4,dc2219cc-8a11-51e7-bb9e-3880def6de7a,E.UCN,E.CSC3,Range_192.168.150.129-130 Range_192.168.188.129-130,Net_10.1.102.0 Net_10.2.102.0 Net_10.0.60.0 Net_10.1.107.0 Net_10.1.105.0/27,accept,always,HTTP HTTPS SSH,enable,,otpc-all,,,,,,,
CT03CASH2,387,UCN to CSC 5,006a8aca-8a13-51e7-ecc0-35fac3564298,E.UCN,E.CSC3,Host_192.168.150.225 Host_192.168.150.228 Host_192.168.150.6,Net_10.0.60.0 Net_10.1.102.0 Net_10.2.102.0 Net_10.1.105.0/27,accept,always,ALL_ICMP SSH UDP/161-162,enable,all,otpc-all,,,,,,,
CT03CASH2,388,UCN to CSC 6,acb28710-8a13-51e7-b984-8522428c2041,E.UCN,E.CSC3,Host_192.168.143.82 Host_192.168.143.84 Host_192.168.187.19 Host_192.168.93.239,Net_10.0.60.0 Net_10.1.102.0 Net_10.2.102.0 Net_10.1.105.0/27,accept,always,HTTPS SSH,enable,all,otpc-all,,,,,,,
CT03CASH2,389,UCN to CSC 7,ec43fb14-8a15-51e7-5df7-f4acb21bb5f8,E.UCN,E.CSC3,Host_192.168.150.227 Host_192.168.188.227,Net_10.1.107.0 Net_10.1.101.0 Net_10.1.102.0 Net_10.1.105.0/27,accept,always,DCE-RPC LDAP RDP SAMBA SMB TCP/1024-65535,enable,all,otpc-all,,,,,,,
CT03CASH2,390,CSC to UCN 1,f0985ee6-8a18-51e7-0f01-94e2f1526524,E.CSC3,E.UCN,Net_10.1.102.0 Net_10.1.107.0 Net_10.2.102.0 Net_10.1.105.0/27,Host_192.168.188.225 Host_192.168.188.226 Range_192.168.150.225-226,accept,always,PORT_BMC SNMP,enable,all,otpc-all,,,,,,,
CT03CASH2,392,CSC to UCN 3,7b8670f6-8a23-51e7-4d62-dcce68074d3a,E.CSC3,E.UCN,Net_10.0.60.0 Net_10.1.102.0 Net_10.2.102.0 Net_10.1.105.0/27,Host_192.168.150.228 Host_192.168.188.225 Host_192.168.188.226 Host_192.168.188.228 Range_192.168.150.225-226,accept,always,SYSLOG TCP/162,enable,all,otpc-all,,,,,,,
CT03CASH2,393,CSC to UCN 4,5d5fa1da-8a26-51e7-9320-32001b2579ae,E.CSC3,E.UCN,Net_10.1.107.0,Host_192.168.228.201 Host_192.168.229.201 Host_192.168.26.100 Host_192.168.26.110 Host_192.168.27.100 Host_192.168.3.110 Host_192.168.37.100 Host_192.168.55.100 Range_192.168.150.57-63 Range_192.168.190.234-235 Range_192.168.25.130-131 Range_192.168.26.38-41 Range_192.168.27.61-64 Host_192.168.20.201,accept,always,PORT_Networker,enable,all,otpc-all,,,,,,,
CT03CASH2,394,CSC to UCN 5,c257b636-8a26-51e7-36f1-f0ede3515b2c,E.CSC3,E.UCN,Net_10.1.102.0 Net_10.1.107.0 Net_10.2.102.0 Net_10.1.105.0/27,Host_192.168.214.6,accept,always,UDP/514-515,enable,all,otpc-all,,,,,,,
CT03CASH2,395,CSC to UCN 6,6a3b72c0-8a27-51e7-5ac3-daf937711bd7,E.CSC3,E.UCN,Net_10.0.60.0 Net_10.1.102.0 Net_10.2.102.0 Net_10.1.105.0/27,Host_192.168.150.109 Host_192.168.214.6 Host_192.168.214.7,accept,always,TCP/5985-5986 UDP/514-515,enable,all,otpc-all,,,,,,,
CT03CASH2,396,CSC to UCN 7,e20c8f5a-8a27-51e7-2464-eb052d44aadb,E.CSC3,E.UCN,Net_10.0.60.0 Net_10.1.102.0 Net_10.2.102.0 Net_10.1.105.0/27,Host_192.168.176.121 Host_192.168.176.81,accept,always,HTTP,enable,all,otpc-all,,,,,,,
CT03CASH2,397,CSC to UCN 8,8a7a14cc-8a29-51e7-d99f-6a7cb8f1d691,E.CSC3,E.UCN,Net_10.1.102.0 Net_10.2.102.0 Range_10.1.105.3-4 Range_10.1.105.19-20 Net_10.1.105.0/27,Host_192.168.176.80 Host_192.168.198.80,accept,always,ALL_ICMP RADIUS RADIUS-OLD,enable,all,otpc-all,,,,,,,
CT03CASH2,398,CSC to UCN 9,47a83686-8a2b-51e7-f530-c34362c48f94,E.CSC3,E.UCN,Net_10.0.60.0 Net_10.1.102.0 Net_10.2.102.0 Net_10.1.105.0/27,Host_192.168.150.225 Host_192.168.150.228 Host_192.168.150.6 Host_192.168.214.6 Host_192.168.224.6,accept,always,ALL_ICMP UDP/161-162 UDP/514,enable,all,otpc-all,,,,,,,
CT03CASH2,401,UCN to CASH 1,92b251d2-8a32-51e7-47ca-e785da249e8a,E.UCN,I.CASH.Trust2,Host_192.168.150.234 Host_192.168.188.234,Net_10.1.88.0 Net_10.1.95.0 Net_10.1.96.0,accept,always,ALL_ICMP DCE-RPC DNS FTP RDP SMTP SSH TCP/4 TELNET RLOGIN,enable,all,otpc-all,,,,,,,
CT03CASH2,402,UCN to CASH 2,41e73898-8a33-51e7-ea44-e19c4b8268cf,E.UCN,I.CASH.Trust2,Host_192.168.150.227 Host_192.168.188.227,Net_10.1.88.0 Net_10.1.95.0 Net_10.1.96.0,accept,always,DCE-RPC LDAP RDP SAMBA SMB TCP/1024-65535,enable,all,otpc-all,,,,,,,
CT03CASH2,403,UCN Networker to CASH,f4db2036-8a33-51e7-da46-0ee3efd5ed64,E.UCN,I.CASH.Trust2,UCN_Networker_group2,Net_10.1.88.0,accept,always,PORT_Networker,enable,all,otpc-all,,,,,,,
CT03CASH2,404,UCN to CASH 3,2b7f74a2-8a34-51e7-9d53-8413a65135d4,E.UCN,I.CASH.Trust2,NetGrp_UCNHOST,Net_10.1.88.0 Net_10.1.95.0,accept,always,NFS TCP/2051-2052,enable,all,otpc-all,,,,,,,
CT03CASH2,405,UCN to CASH 4,90ebcdc2-8a34-51e7-9887-46c29877d4f2,E.UCN,I.CASH.Trust2,Range_192.168.150.129-130 Range_192.168.188.129-130,Net_10.1.88.0,accept,always,HTTP HTTPS SSH,enable,all,otpc-all,,,,,,,
CT03CASH2,406,CASH to UCN 1,73eb6c22-8a35-51e7-a20d-961118113bb1,I.CASH.Trust2,E.UCN,Net_10.1.88.0 Net_10.1.95.0,NetGrp_UCNNetworker,accept,always,PORT_Networker,enable,all,otpc-all,,,,,,,
CT03CASH2,407,CASH to UCN 2,f52fb626-8a35-51e7-365a-2040690011dc,I.CASH.Trust2,E.UCN,Range_10.1.88.45-50 Range_10.1.88.80-85,Host_192.168.150.57,accept,always,HTTP ONC-RPC SYSLOG TCP/7937-9936 UDP/7937-7960 RSH,enable,all,otpc-all,,,,,,,
CT03CASH2,408,CASH to UCN 3,63273a50-8a36-51e7-cb97-504bef598d2f,I.CASH.Trust2,E.UCN,Range_10.1.88.45-50 Range_10.1.88.80-85,Host_192.168.150.50 Host_192.168.150.54,accept,always,TCP/111 TCP/2049 TCP/2051-2052,enable,all,otpc-all,,,,,,,
CT03CASH2,409,CASH to UCN PING,8f46e036-8a36-51e7-b144-d5255df1ac7f,I.CASH.Trust2,E.UCN,Net_10.1.88.0 Net_10.1.95.0 Net_10.1.96.0 Net_10.90.30.0 Net_10.204.130.0 Net_10.204.131.0,Net_192.168.0.0/16,accept,always,ICMP/PING,enable,all,otpc-all,,,,IT-NCR-2019-[T]2644::2019_0316,,,
CT03CASH2,410,Tenable to OADM WEB,e75fc09c-8d49-51e7-53b7-6c3f0ceb12c9,E.UCN,I.OAdmWEB,Host_192.168.214.7 Host_192.168.214.9,Net_10.90.22.0,accept,always,TCP/139 TCP/22 TCP/445,enable,all,otpc-all,,,,IT-NCR-2018-[T]2170:1:2018_1201,,,
CT03CASH2,411,Tenable to OADM APP,10ab1e06-8d4a-51e7-dcdf-d4604d557316,E.UCN,I.OAdmAPP,Host_192.168.214.7 Host_192.168.214.9,Net_10.90.25.0,accept,always,TCP/139 TCP/22 TCP/445,enable,all,otpc-all,,,,IT-NCR-2018-[T]2170:1:2018_1201,,,
CT03CASH2,412,UCN to OADM WEB ping,3bbdf492-8d4a-51e7-e720-bf5f161b99c2,E.UCN,I.OAdmWEB,Net_192.168.0.0/16,Net_10.90.22.0,accept,always,PING,enable,all,otpc-all,,,,,,,
CT03CASH2,413,UCN to OADM APP ping,574df5f4-8d4a-51e7-64b8-85e9dbb50126,E.UCN,I.OAdmAPP,Net_192.168.0.0/16,Net_10.90.25.0,accept,always,PING,enable,all,otpc-all,,,,,,,
CT03CASH2,414,OADM WEB to UCN QASM logging,7da8c95e-8d4a-51e7-ba8b-0a4d91e3567e,I.OAdmWEB,E.UCN,Net_10.90.22.0,Host_192.168.150.109 Range_192.168.214.6-7,accept,always,TCP/5985-5986 UDP/514-515,enable,all,otpc-all,,,,,,,
CT03CASH2,415,OADM APP to UCN QASM logging,ad14afaa-8d4a-51e7-56c6-8351f296cbe2,I.OAdmAPP,E.UCN,Net_10.90.25.0,Host_192.168.150.109 Range_192.168.214.6-7,accept,always,TCP/5985-5986 UDP/514-515,enable,all,otpc-all,,,,,,,
CT03CASH2,416,OADM WEB to UCN Ping,c9185364-8d4a-51e7-2a78-7888d68f07f6,I.OAdmWEB,E.UCN,Net_10.90.22.0,Net_192.168.0.0/16,accept,always,PING,enable,all,otpc-all,,,,,,,
CT03CASH2,417,OADM APP to UCN Ping,06399690-8d4b-51e7-4211-edfa0db081e6,I.OAdmAPP,E.UCN,Net_10.90.25.0,Net_192.168.0.0/16,accept,always,PING,enable,all,otpc-all,,,,,,,
CT03CASH2,418,OADMWEB TKO CRL list retrieval,6d696188-8d4b-51e7-c179-e151839b1d62,I.OAdmWEB,E.UCN,Net_10.90.22.0,Host_192.168.176.121 Host_192.168.176.81,accept,always,TCP/80,enable,all,otpc-all,,,,,,,
CT03CASH2,419,OADM APP TKO CRL list retrieval,e6acbe3c-8d4b-51e7-3d5b-514791054428,I.OAdmAPP,E.UCN,Net_10.90.25.0,Host_192.168.176.81,accept,always,TCP/80,enable,all,otpc-all,,,,,,,
CT03CASH2,420,TOF to UCN,7d559358-8fbe-51e7-4a5e-99969f47a0a6,I.TOFAPP,E.UCN,Net_10.70.12.0 Net_10.70.13.0 Range_10.70.16.11-12,Host_192.168.110.23 Host_192.168.239.11 Host_192.168.25.48 Range_192.168.7.23-24,accept,always,SMTP,enable,all,otpc-all,,,,,,,
CT03CASH2,421,TOF to UCN 2,fba458fc-8fbe-51e7-782f-1af8eadfa897,I.TOFAPP,E.UCN,Host_10.70.13.73 Net_10.70.12.0,Host_192.168.25.16,accept,always,SSH,enable,all,otpc-all,,,,,,,
CT03CASH2,422,TOF to UCN 3,b9e86ec0-8fbf-51e7-113f-e658552a58dd,I.TOFAPP,E.UCN,Net_10.70.13.0 Net_10.70.16.0,Host_192.168.150.94 Range_192.168.188.25-26,accept,always,HTTP HTTPS TCP/137-139 TCP/3121-3122 TCP/445 TCP/5120,enable,all,otpc-all,,,,,,,
CT03CASH2,423,OMDD4 to UCN,6e2e5bb2-8fc3-51e7-9592-b85d6f00a790,E.OMDD4,E.UCN,Host_10.68.41.11 Host_10.68.41.12 Host_10.68.45.11 Host_10.68.43.15,Host_192.168.176.50,accept,always,TCP/389,enable,all,otpc-all,,,,,,,
CT03CASH2,424,OMDD4 to UCN 2,b55eac26-8fc3-51e7-799b-6bcd337f82da,E.OMDD4,E.UCN,Net_10.68.15.0,Host_192.168.150.226 Host_192.168.188.226,accept,always,UDP/161-162,enable,all,otpc-all,,,,,,,
CT03CASH2,425,OMDD4 to UNC BMC,f8c6d72c-8fc3-51e7-df5d-875c9d3223e7,E.OMDD4,E.UCN,Net_10.68.15.0,Host_192.168.188.225 Host_192.168.188.226 Range_192.168.150.225-226,accept,always,PORT_BMC,enable,all,otpc-all,,,,,,,
CT03CASH2,426,OMDD4 to UCN 3,2e6a813a-8fc4-51e7-6f19-e44bae9f8230,E.OMDD4,E.UCN,Net_10.68.15.0,Host_192.168.150.230 Host_192.168.188.230,accept,always,TCP/4750,enable,all,otpc-all,,,,,,,
CT03CASH2,427,UCN BMC  to OMDD4,c6df2574-8fc4-51e7-6bd4-af8b990f347c,E.UCN,E.OMDD4,Host_192.168.188.225 Host_192.168.188.226 Range_192.168.150.225-226,Net_10.68.15.0,accept,always,PORT_BMC,enable,all,otpc-all,,,,,,,
CT03CASH2,428,UCN to OMDD4,2d534808-8fc5-51e7-87b2-7cfb15f6dd12,E.UCN,E.OMDD4,Host_192.168.150.230 Host_192.168.188.230,Net_10.68.15.0,accept,always,TCP/4750,enable,all,otpc-all,,,,,,,
CT03CASH2,430,TOF to WATEREZOES,3488fc6c-8fca-51e7-b0e1-38cce57054e6,I.TOFAPP,E.WATEREZOES,Net_10.70.2.0 Net_10.70.3.0 Net_10.70.6.0 Net_10.70.12.0 Net_10.70.13.0 Net_10.70.16.0,Net_10.1.125.0_WATEREZ,accept,always,PING,enable,all,otpc-all,,,,Clone of TBC71,,,
CT03CASH2,431,WATEREZOES to TOF,3a5da7f0-8fca-51e7-dd6a-ca8bc989d2d2,E.WATEREZOES,I.TOFAPP,Range_10.1.125.41-43_WATEREZ,Range_10.70.12.87-88 Range_10.70.2.87-88,accept,always,TCP/22,enable,all,otpc-all,,,,Clone of TBC88,,,
CT03CASH2,432,WATEREZOES to TOF_1,3d49a428-8fca-51e7-ef43-8e28a653b4dc,E.WATEREZOES,I.TOFAPP,Net_10.1.125.0_WATEREZ,Net_10.70.2.0 Net_10.70.3.0 Net_10.70.6.0 Net_10.70.12.0 Net_10.70.13.0 Net_10.70.16.0,accept,always,PING,enable,all,otpc-all,,,,Clone of TBC90,,,
CT03CASH2,433,WATEREZOES to TOF 1,41a201aa-8fca-51e7-e367-9ad878514228,E.WATEREZOES,I.TOFAPP,Host_10.1.125.43_WATEREZ,Range_10.70.2.30-34 Range_10.70.12.30-34,accept,always,TCP/22 PING,enable,all,otpc-all,,,,Clone of TBC87,,,
CT03CASH2,434,SATWEB toWATEREZOES,48883534-8fca-51e7-611a-4ae9348a6282,I.SATWEB,E.WATEREZOES,Net_10.70.14.0 Net_10.70.15.0,Net_10.1.125.0_WATEREZ,accept,always,PING,enable,all,otpc-all,,,,,,,
CT03CASH2,435,WATEREZOES to SATWEB,4cd50b6c-8fca-51e7-f975-c147c6dc6d3a,E.WATEREZOES,I.SATWEB,Host_10.1.125.43_WATEREZ Host_10.2.125.43_WATEREZ,Host_10.70.14.61,accept,always,TCP/22 PING,enable,all,otpc-all,,,,,,,
CT03CASH2,436,WATEREZOES to SATWEB  PING,513062f6-8fca-51e7-ee50-2f47abd46081,E.WATEREZOES,I.SATWEB,Net_10.1.125.0_WATEREZ Net_10.2.125.0_WATEREz,Net_10.70.14.0,accept,always,PING,enable,all,otpc-all,,,,,,,
CT03CASH2,437,UCN to WATEREZOES,54aa5e1e-8fca-51e7-beef-965135dbaebb,E.UCN,E.WATEREZOES,Net_192.168.0.0/16,Net_10.1.125.0_WATEREZ,accept,always,ICMP/PING,enable,all,otpc-all,,,,Reverse of  ,,,
CT03CASH2,438,WATEREZOES to UCN,584c5df6-8fca-51e7-de3e-85bdbf84301b,E.WATEREZOES,E.UCN,Net_10.1.125.0_WATEREZ,Net_192.168.0.0/16,accept,always,ICMP/PING,enable,all,otpc-all,,,,,,,
CT03CASH2,439,CASH to WATEREZOES,5da2acce-8fca-51e7-27ce-623d8c58be3c,I.CASH.Trust2,E.WATEREZOES,Range_10.1.89.94-95 Range_10.2.89.94-95,Range_10.1.125.41-42_WATEREZ,accept,always,TCP/22230 TCP/27230,enable,all,otpc-all,,,,,,,
CT03CASH2,451,CASH to WATEREZ PING,478635f6-8fe7-51e7-bb61-ff6a53041724,I.CASH.Trust2,E.WATEREZOES,Net_10.1.89.0 Net_10.2.89.0,Net_10.1.125.0_WATEREZ,accept,always,ICMP/PING,enable,all,otpc-all,,,,Clone of CASH to WATEREZOES,,,
CT03CASH2,450,WATEREZ to CASH PING,12c50c84-8fe7-51e7-9157-e941e10b0f6b,E.WATEREZOES,I.CASH.Trust2,Net_10.1.125.0_WATEREZ,Net_10.1.89.0 Net_10.2.89.0,accept,always,ICMP/PING,enable,all,otpc-all,,,,Clone of WATERez to CASH,,,
CT03CASH2,449,WATERez to CASH,e6c2f638-8fe5-51e7-10c6-82e49064616f,E.WATEREZOES,I.CASH.Trust2,Range_10.1.125.41-42_WATEREZ,Range_10.1.89.94-95 Range_10.2.89.94-95,accept,always,TCP/22 SSH,enable,all,otpc-all,,,,Reverse of CASH to WATEREZOES,,,
CT03CASH2,440,Tenable to WATER EZOES,60f78dfe-8fca-51e7-66a5-daf26b82662a,E.UCN,E.WATEREZOES,Host_192.168.214.7 Host_192.168.214.9,Net_10.1.125.0_WATEREZ,accept,always,TCP/139 TCP/22 TCP/445,enable,all,otpc-all,,,,IT-NCR-2018-[T]2170:1:2018_1201,,,
CT03CASH2,441,WATEREZOES to UCN_2,647c56da-8fca-51e7-7e48-4cd554032449,E.WATEREZOES,E.UCN,Net_10.1.125.0_WATEREZ,Host_192.168.214.6,accept,always,UDP/514-515,enable,all,otpc-all,,,,,,,
CT03CASH2,442,WATEREZOES to UCN_3,69b5c79e-8fca-51e7-0349-1a3c874872d3,E.WATEREZOES,E.UCN,Net_10.1.125.0_WATEREZ,Host_192.168.150.109 Host_192.168.214.6 Host_192.168.214.7,accept,always,TCP/5985-5986 UDP/514-515,enable,all,otpc-all,,,,,,,
CT03CASH2,443,WATEREZOES to UCN_4,6c7a46da-8fca-51e7-7bcd-ae43e8a68c65,E.WATEREZOES,E.UCN,Net_10.1.125.0_WATEREZ,Host_192.168.176.121 Host_192.168.176.81,accept,always,HTTP,enable,all,otpc-all,,,,,,,
CT03CASH2,444,WATEREZOES to UCN_5,6f845a6e-8fca-51e7-54f4-c8555ac594c5,E.WATEREZOES,E.UCN,Net_10.1.125.0_WATEREZ,Host_192.168.25.16,accept,always,SSH,enable,all,otpc-all,,,,,,,
CT03CASH2,452,NMC PIM to OADM App,3271d872-9916-51e7-6cb9-0279dbd281b8,E.NMC,I.OAdmAPP,Host_10.163.143.210 Host_10.63.142.210,Net_10.90.25.0,accept,always,TCP/139 TCP/22 TCP/3389 TCP/445,enable,all,otpc-all,,,,,,,
CT03CASH2,453,NMC PIM to OAdm Web,6ce3e432-9916-51e7-123b-9604cd2c0225,E.NMC,I.OAdmWEB,Host_10.163.143.210 Host_10.63.142.210,Net_10.90.22.0,accept,always,TCP/139 TCP/22 TCP/3389 TCP/445,enable,all,otpc-all,,,,,,,
CT03CASH2,454,OCG to OCG WAN PING,ddb20dc0-a022-51e7-1383-4f584edf91c7,I.CASH.Trust2,W.OCG.T3T4,Net_10.1.93.0,NetGp_OCG_WAN,accept,always,ICMP/PING,enable,all,otpc-all,,,,,,,
CT03CASH2,455,PCCW_MDF to SATWEB,ba131240-a065-51e7-9592-db20e44d817e,I.TOFAPP,I.SATWEB,Host_192.168.144.76,Host_10.70.14.61,accept,always,SSH,enable,all,otpc-all,,,,,,,
CT03CASH2,458,PCCW STAT to TKO DTS,9902991a-a06d-51e7-aa23-11f7e4a92b7e,I.TOFAPP,I.SATWEB,Host_10.65.85.3_TOFAPP,Host_10.70.14.61,accept,always,TCP/22,enable,all,otpc-all,,,,,,,
CT03CASH2,456,TOFAPP to UCN AD,eb6f8dc6-a076-51e7-3c8e-bb24b15dad00,I.TOFAPP,E.UCN,Net_10.70.13.0,Range_192.168.176.50-55 Host_192.168.35.21 Host_192.168.35.22 Host_192.168.35.23 Host_192.168.35.24 Host_192.168.35.25 Host_192.168.35.26,accept,always,Windows AD,enable,all,otpc-all,,,,,,,
CT03CASH2,459,SIEM to OADMAPP,9ab37146-ab33-51e7-282f-b0ff1117ccc3,E.UCN,I.OAdmAPP,Host_192.168.214.7,Net_10.90.25.0,accept,always,TCP/139 TCP/22 TCP/445,enable,all,otpc-all,,,,,,,
CT03CASH2,460,SIEM to OADMWEB,b39a7f1a-ab33-51e7-d86b-58291631521b,E.UCN,I.OAdmWEB,Host_192.168.214.7,Net_10.90.22.0,accept,always,TCP/139 TCP/22 TCP/445,enable,all,otpc-all,,,,,,,
CT03CASH2,461,CCCG to SATWEB,3b43927e-b653-51e7-52ab-80fe0661aedc,I.TOFAPP,I.SATWEB,Range_10.2.93.146-147 Range_10.2.93.156-157 Range_10.2.93.166-167 Range_10.2.93.176-177 Range_10.1.93.146-147 Range_10.1.93.156-157 Range_10.1.93.166-167 Range_10.1.93.176-177,Net_10.70.14.0,accept,always,TCP/22,enable,all,otpc-all,,,,,,,
CT03CASH2,462,OADMAPP to OADMWEB,998848f4-bbbf-51e7-f743-ca3b869616e7,I.OAdmAPP,I.OAdmWEB,Net_10.90.25.0,Net_10.90.22.0,accept,always,TCP/22,enable,all,otpc-all,,,,,,,
CT03CASH2,463,PCCW OADMAPP to TKO OADMWEB,dba15052-bbc2-51e7-1dc4-281c564339bb,I.OAdmAPP,I.OAdmWEB,Net_10.91.25.0,Net_10.90.22.0,accept,always,TCP/22,enable,all,otpc-all,,,,,,,
CT03CASH2,464,OADMAPP to CNMC Networker,50ec9e12-bbdb-51e7-83ee-1f876fcdfdcc,I.OAdmAPP,I.CNMC,Net_10.90.25.0,NetGp_CNMC_Networker,accept,always,PORT_CNMC_Networker,enable,all,otpc-all,,,,IT-NCR-2018-[T]1367:3:2018_0428,,,
CT03CASH2,465,CNMC networker to OADMAPP,54984d0e-bbdb-51e7-7b88-9d9dafe434de,I.CNMC,I.OAdmAPP,NetGp_CNMC_Networker,Net_10.90.25.0,accept,always,PORT_CNMC_Networker,enable,all,otpc-all,,,,IT-NCR-2018-[T]1367:1:2018_0428,,,
CT03CASH2,466,OADMWEB to CNMC networker,749f6c4a-bbdb-51e7-bd62-efedd7d09391,I.OAdmWEB,I.CNMC,Net_10.90.22.0,NetGp_CNMC_Networker,accept,always,PORT_CNMC_Networker,enable,all,otpc-all,,,,IT-NCR-2018-[T]1367:3:2018_0428,,,
CT03CASH2,472,CNMC networker to OAdmWeb,9a3b94fc-bbfd-51e7-b104-2bf86224852c,I.CNMC,I.OAdmWEB,NetGp_CNMC_Networker,Net_10.90.22.0,accept,always,PORT_CNMC_Networker,enable,all,otpc-all,,,,IT-NCR-2018-[T]1367:1:2018_0428,,,
CT03CASH2,468,OADMWEB to CNMC networker PING,41ab671a-bbf6-51e7-6fe8-c37d2effad3f,I.OAdmWEB,I.CNMC,Net_10.90.22.0,NetGp_CNMC,accept,always,PING,enable,all,otpc-all,,,,Clone of OADMWEB to CNMC networker,,,
CT03CASH2,469,CNMC networker to OADMWEB PING,7b89d052-bbf6-51e7-8b21-211081151715,I.CNMC,I.OAdmWEB,NetGp_CNMC,Net_10.90.22.0,accept,always,PING,enable,all,otpc-all,,,,Reverse of OADMWEB to CNMC networker PING,,,
CT03CASH2,470,OADMAPP to CNMC  PING,8c9bbc98-bbf6-51e7-5853-90191a11004c,I.OAdmAPP,I.CNMC,Net_10.90.25.0 Net_10.91.25.0,NetGp_CNMC,accept,always,PING,enable,all,otpc-all,,,,Clone of OADMAPP to CNMC Networker,,,
CT03CASH2,471,CNMC networker to OADMAPP PING,a09fd31e-bbf6-51e7-d810-8d392ce4c2f7,I.CNMC,I.OAdmAPP,NetGp_CNMC,Net_10.90.25.0 Net_10.91.25.0,accept,always,PING,enable,all,otpc-all,,,,Reverse of OADMAPP to CNMC  PING,,,
CT03CASH2,374,CASH IAN to OADMWEB,4e6db9de-8966-51e7-8fb6-34afe9aa683e,E.TOF1,I.OAdmWEB,NetGp_CASH_IAN_Client,Range_10.90.21.41-42,accept,always,TCP/443 TCP/80 TCP/8080 TCP/8443,enable,all,otpc-all,,,,,,,
CT03CASH2,295,OADM APP to SAT WEB DTS,feafce0a-6df4-51e7-2f6e-6179146313a7,I.OAdmAPP,I.SATWEB,Range_10.90.20.39-40 Range_10.91.20.39-40,Host_10.70.14.61,accept,always,TCP/22,enable,all,otpc-all,,,,,,,
CT03CASH2,296,OADM APP to SAT WEB PING,fedf6048-6df4-51e7-4f46-39919f1b96bc,I.OAdmAPP,I.SATWEB,Net_10.90.20.0 Net_10.91.20.0,Net_10.70.14.0,accept,always,PING,enable,all,otpc-all,,,,,,,
CT03CASH2,375,CASH IAN to OADMWEB PING,cf0ffb56-8966-51e7-60a4-4a2e7bb18c05,E.TOF1,I.OAdmWEB,NetGp_CASH_IAN_Client,Net_10.90.21.0,accept,always,ICMP/PING,enable,all,otpc-all,,,,,,,
CT03CASH2,475,E_TOF to TOF APP,6bd7a9d6-c67d-51e7-dab1-8b68dd6bec09,E.TOF1,I.TOFAPP,Range_10.216.110.11-12,Range_10.70.2.33-34,accept,always,TCP/63001-63002 TCP/64001-64002,enable,all,otpc-all,,,,,,,
CT03CASH2,476,ACS to UCN  temp 1,275aac50-c686-51e7-1119-252747fa6be2,E.TOF1,E.UCN,Net_10.64.9.0,Host_192.168.150.109 Range_192.168.214.6-7,accept,always,TCP/5985-5986 UDP/514-515,enable,all,otpc-all,,,,,,,
