vdom,name,uuid,type,start-ip,end-ip,subnet,wildcard-fqdn,fqdn,associated-interface,comment
CT03CASH2,Range_192.168.150.138-139,f3875f30-89f0-51e7-1743-b8d5e747bf73,iprange,192.168.150.138,192.168.150.139,,,,E.UCN,
CT03CASH2,Range_192.168.150.142-143,f39ab094-89f0-51e7-3e9a-572b913e3b32,iprange,192.168.150.142,192.168.150.143,,,,E.UCN,
CT03CASH2,Range_192.168.150.48-55,f3adbd74-89f0-51e7-7565-180ffb9613d4,iprange,192.168.150.48,192.168.150.55,,,,E.UCN,
CT03CASH2,Range_192.168.150.72-73,f3c0c324-89f0-51e7-f511-4a560ca1f441,iprange,192.168.150.72,192.168.150.73,,,,E.UCN,
CT03CASH2,Range_192.168.176.18-21,f3d3ce24-89f0-51e7-395e-d509413a3205,iprange,192.168.176.18,192.168.176.21,,,,E.UCN,
CT03CASH2,Range_192.168.176.50-55,f3e6d938-89f0-51e7-e506-448f263928d2,iprange,192.168.176.50,192.168.176.55,,,,E.UCN,
CT03CASH2,Range_192.168.176.72-74,f3f9f090-89f0-51e7-f5c3-3d3c514e1d17,iprange,192.168.176.72,192.168.176.74,,,,E.UCN,
CT03CASH2,Range_192.168.20.11-16,f40cf398-89f0-51e7-62bc-aacbbef9a1c6,iprange,192.168.20.11,192.168.20.16,,,,E.UCN,
CT03CASH2,Range_192.168.228.11-12,f41ff9de-89f0-51e7-95c0-b018949fd499,iprange,192.168.228.11,192.168.228.12,,,,E.UCN,
CT03CASH2,Range_192.168.228.51-69,f433095c-89f0-51e7-a087-70ee7312b53b,iprange,192.168.228.51,192.168.228.69,,,,E.UCN,
CT03CASH2,Range_192.168.228.70-75,f4460fc0-89f0-51e7-239b-605affe6512c,iprange,192.168.228.70,192.168.228.75,,,,E.UCN,
CT03CASH2,Range_192.168.229.11-12,f4591eee-89f0-51e7-6376-d05079edde60,iprange,192.168.229.11,192.168.229.12,,,,E.UCN,
CT03CASH2,Range_192.168.229.51-69,f487fff2-89f0-51e7-0b5b-64298eb29e5e,iprange,192.168.229.51,192.168.229.69,,,,E.UCN,
CT03CASH2,Range_192.168.229.70-75,f4887f72-89f0-51e7-f45a-b4df52da061e,iprange,192.168.229.70,192.168.229.75,,,,E.UCN,
CT03CASH2,Range_192.168.25.132-136,f4928abc-89f0-51e7-c221-6e2a200528dd,iprange,192.168.25.132,192.168.25.136,,,,E.UCN,
CT03CASH2,Range_192.168.25.168-175,f4a5945e-89f0-51e7-7f65-1d6eec05b673,iprange,192.168.25.168,192.168.25.175,,,,E.UCN,
CT03CASH2,Range_192.168.25.5-6,f4b8ac10-89f0-51e7-4786-eb0f64715da4,iprange,192.168.25.5,192.168.25.6,,,,E.UCN,
CT03CASH2,Range_192.168.25.75-76,f4cba9aa-89f0-51e7-85bf-e0c3f44131de,iprange,192.168.25.75,192.168.25.76,,,,E.UCN,
CT03CASH2,Range_192.168.26.113-116,f4deb536-89f0-51e7-29d9-1b0937d02e0f,iprange,192.168.26.113,192.168.26.116,,,,E.UCN,
CT03CASH2,Range_192.168.26.30-57,f4f1bed8-89f0-51e7-1693-d581f2d54073,iprange,192.168.26.30,192.168.26.57,,,,E.UCN,
CT03CASH2,Range_192.168.27.25-26,f504ca5a-89f0-51e7-a656-582884ca2cb1,iprange,192.168.27.25,192.168.27.26,,,,E.UCN,
CT03CASH2,Range_192.168.27.43-48,f517d55a-89f0-51e7-b3ab-238f2b2d6270,iprange,192.168.27.43,192.168.27.48,,,,E.UCN,
CT03CASH2,Range_192.168.27.52-53,f52b2f60-89f0-51e7-3ce2-bc83f5527ff4,iprange,192.168.27.52,192.168.27.53,,,,E.UCN,
CT03CASH2,Range_192.168.28.9-14,f551439e-89f0-51e7-4a32-06ddb0e912a1,iprange,192.168.28.9,192.168.28.14,,,,E.UCN,
CT03CASH2,Range_192.168.3.100-102,f5644e58-89f0-51e7-2d39-567d37ffb778,iprange,192.168.3.100,192.168.3.102,,,,E.UCN,
CT03CASH2,Range_192.168.3.122-124,f5775d4a-89f0-51e7-0115-519a74f38620,iprange,192.168.3.122,192.168.3.124,,,,E.UCN,
CT03CASH2,Range_192.168.3.45-48,f58a644e-89f0-51e7-034f-0a192aa4a054,iprange,192.168.3.45,192.168.3.48,,,,E.UCN,
CT03CASH2,Range_192.168.3.63-64,f59d6e36-89f0-51e7-3472-63614bf82f51,iprange,192.168.3.63,192.168.3.64,,,,E.UCN,
CT03CASH2,Range_192.168.3.76-84,f5b07a6c-89f0-51e7-2523-3d91c1a0a191,iprange,192.168.3.76,192.168.3.84,,,,E.UCN,
CT03CASH2,Range_192.168.3.86-89,f5c38986-89f0-51e7-eb92-a9b44ca39fc1,iprange,192.168.3.86,192.168.3.89,,,,E.UCN,
CT03CASH2,Range_192.168.3.91-95,f5ebe552-89f0-51e7-d823-875355a13c5b,iprange,192.168.3.91,192.168.3.95,,,,E.UCN,
CT03CASH2,Range_192.168.55.1-3,f5ec66a8-89f0-51e7-d20f-f6c1f1a9a52c,iprange,192.168.55.1,192.168.55.3,,,,E.UCN,
CT03CASH2,Range_192.168.7.27-28,f60fb018-89f0-51e7-3226-6aae8111e0ce,iprange,192.168.7.27,192.168.7.28,,,,E.UCN,
CT03CASH2,Host_192.168.150.129,f186a100-8a0e-51e7-0bc3-53c1a5ca1c7a,,,,192.168.150.129 255.255.255.255,,,E.UCN,
CT03CASH2,Host_192.168.150.130,07a3c878-8a0f-51e7-9403-e20e1573331a,,,,192.168.150.130 255.255.255.255,,,E.UCN,
CT03CASH2,Host_192.168.188.129,1429f716-8a0f-51e7-71eb-786945250464,,,,192.168.188.129 255.255.255.255,,,E.UCN,
CT03CASH2,Host_192.168.188.130,22ee92ac-8a0f-51e7-1de2-8dd608845eca,,,,192.168.188.130 255.255.255.255,,,E.UCN,
CT03CASH2,Range_192.168.150.129-130,3d10a226-8a12-51e7-4af0-3550d9a71060,iprange,192.168.150.129,192.168.150.130,,,,E.UCN,
CT03CASH2,Range_192.168.188.129-130,5315a6fc-8a12-51e7-f803-0d720fb7b871,iprange,192.168.188.129,192.168.188.130,,,,E.UCN,
CT03CASH2,Host_192.168.150.6,97a742d0-8a12-51e7-6458-493645e061d5,,,,192.168.150.6 255.255.255.255,,,E.UCN,
CT03CASH2,Host_192.168.188.227,c822648c-8a15-51e7-a5bf-815dfc9e701c,,,,192.168.188.227 255.255.255.255,,,E.UCN,
CT03CASH2,Range_192.168.150.57-63,f41cca50-8a24-51e7-ec11-9f3063facaf5,iprange,192.168.150.57,192.168.150.63,,,,E.UCN,
CT03CASH2,Host_192.168.198.80,4c800c68-8a28-51e7-1ad6-3cdac2d74781,,,,192.168.198.80 255.255.255.255,,,E.UCN,
CT03CASH2,Host_192.168.25.48,67cc7d6c-8fbe-51e7-4f98-0834a962dec2,,,,192.168.25.48 255.255.255.255,,,E.UCN,
CT03CASH2,Host_192.168.188.25,6fbaa1c4-8fbf-51e7-2c6d-4a0eef942190,,,,192.168.188.25 255.255.255.255,,,E.UCN,
CT03CASH2,Host_192.168.188.26,80ded68c-8fbf-51e7-afe5-80dc0e6a054e,,,,192.168.188.26 255.255.255.255,,,E.UCN,
CT03CASH2,Host_10.68.41.11,44ec211c-8fc3-51e7-a7ba-35d08b531357,,,,10.68.41.11 255.255.255.255,,,E.OMDD4,
CT03CASH2,Host_10.68.41.12,51863048-8fc3-51e7-d300-7617f4af6b52,,,,10.68.41.12 255.255.255.255,,,E.OMDD4,
CT03CASH2,Host_10.68.45.11,5fe7c764-8fc3-51e7-c71c-465a0c64cf5e,,,,10.68.45.11 255.255.255.255,,,E.OMDD4,
CT03CASH2,Net_10.68.41.0,59a670b6-8fc4-51e7-0e01-6ccf44b82545,,,,10.68.41.0 255.255.255.0,,,E.OMDD4,
CT03CASH2,Net_10.68.45.0,66501e8e-8fc4-51e7-e26e-bfe388fd3c7c,,,,10.68.45.0 255.255.255.0,,,E.OMDD4,
CT03CASH2,Net_10.1.125.0_WATEREZ,dc2c323c-8fc9-51e7-5dc9-5d066051d43a,,,,10.1.125.0 255.255.255.0,,,E.WATEREZOES,
CT03CASH2,Range_10.1.125.41-43_WATEREZ,c7b1915c-8fca-51e7-0b37-f62dede340da,iprange,10.1.125.41,10.1.125.43,,,,E.WATEREZOES,
CT03CASH2,Host_10.1.125.43_WATEREZ,15a2590a-8fcb-51e7-8438-72ed32e2733e,,,,10.1.125.43 255.255.255.255,,,E.WATEREZOES,
CT03CASH2,Range_10.1.125.41-42_WATEREZ,fa537c3c-8fcb-51e7-67d1-850acbb16c0d,iprange,10.1.125.41,10.1.125.42,,,,E.WATEREZOES,
CT03CASH2,Net_10.1.126.0_WATEREZ,a52db7bc-8fe0-51e7-495b-16a25cb3a22e,,,,10.1.126.0 255.255.255.0,,,E.WATEREZOES,
CT03CASH2,Net_10.2.89.0,2c816f0a-8fe7-51e7-fbb4-70d4e0e9f993,,,,10.2.89.0 255.255.255.0,,,I.CASH.Trust2,
CT03CASH2,Net_10.70.4.0_TOFAPP,b2b8c394-a062-51e7-97dd-bfd288a306ad,,,,10.70.4.0 255.255.255.0,,,I.TOFAPP,
CT03CASH2,Host_10.70.4.61_TOFAPP,fb816fc2-a062-51e7-7616-dd3f8338d226,,,,10.70.4.61 255.255.255.255,,,I.TOFAPP,
CT03CASH2,Host_192.168.144.76,ab7d62c6-a065-51e7-c359-e3d7a609386d,,,,192.168.144.76 255.255.255.255,,,I.TOFAPP,
CT03CASH2,Net_192.168.144.0,de915a32-a065-51e7-8693-e3677a43b056,,,,192.168.144.0 255.255.255.0,,,I.TOFAPP,
CT03CASH2,Host_10.65.85.3_TOFAPP,6c73057e-a068-51e7-c5f5-ffad3be2dc09,,,,10.65.85.3 255.255.255.255,,,I.TOFAPP,
CT03CASH2,Range_10.164.12.81-82,b2da44dc-a34c-51e7-a943-20a012946ecb,iprange,10.164.12.81,10.164.12.82,,,,E.NMC,
CT03CASH2,Range_10.164.141.81-82,be8dbb06-a34c-51e7-3740-4792867ee2f1,iprange,10.164.141.81,10.164.141.82,,,,E.NMC,
CT03CASH2,Host_10.3.22.51_TOF2,523c8f4c-a584-51e7-f302-684148eeeaa4,,,,10.3.22.51 255.255.255.255,,,E.TOF2,
CT03CASH2,Host_10.2.125.43_WATEREZ,2e9dc862-a598-51e7-0d0e-2e2e6b561abb,,,,10.2.125.43 255.255.255.255,,,E.WATEREZOES,
CT03CASH2,Net_10.2.125.0_WATEREz,97e2cc50-a598-51e7-e96d-e87a984414dc,,,,10.2.125.0 255.255.255.0,,,E.WATEREZOES,
CT03CASH2,Range_10.1.105.3-4,a13e468a-ab60-51e7-58d0-e19a48464832,iprange,10.1.105.3,10.1.105.4,,,,E.CSC3,
CT03CASH2,Range_10.1.105.19-20,7e42d5fa-ab61-51e7-a62b-b94e532a7227,iprange,10.1.105.19,10.1.105.20,,,,E.CSC3,
CT03CASH2,Range_10.2.89.94-95,a3a4c820-b63e-51e7-47fb-566fdc8918b6,iprange,10.2.89.94,10.2.89.95,,,,I.CASH.Trust2,
CT03CASH2,Net_10.91.22.0,28c9c53e-bbbf-51e7-aa69-c1327b6d4a26,,,,10.91.22.0 255.255.255.0,,,I.OAdmAPP,
CT03CASH2,Net_10.91.22.0_,45293476-bbbf-51e7-ece1-11d25b4151f0,,,,10.91.22.0 255.255.255.0,,,I.OAdmWEB,
CT03CASH2,Net_10.91.25.0,d0ec6a34-bbc2-51e7-9a42-e1ef5c95908e,,,,10.91.25.0 255.255.255.0,,,I.OAdmAPP,
CT03CASH2,Net_10.164.0.0,432d46b4-bbdb-51e7-a5be-ad079b808f49,,,,10.164.0.0 255.255.0.0,,,I.CNMC,
CT03CASH2,Host_10.164.12.81,a32ea372-bbf5-51e7-a6de-746bdf404013,,,,10.164.12.81 255.255.255.255,,,I.CNMC,
CT03CASH2,Host_10.164.12.82,ad044136-bbf5-51e7-2033-6e76d6336c72,,,,10.164.12.82 255.255.255.255,,,I.CNMC,
CT03CASH2,Host_10.164.11.85,bbf515a8-bbf5-51e7-895b-2e8ed0d5ec4d,,,,10.164.11.85 255.255.255.255,,,I.CNMC,
CT03CASH2,Host_10.164.12.85,c9475b80-bbf5-51e7-838f-63cc92871f59,,,,10.164.12.85 255.255.255.255,,,I.CNMC,
CT03CASH2,Host_10.164.12.95,e9bbff1a-bbf5-51e7-4e6c-439c94250480,,,,10.164.12.95 255.255.255.255,,,I.CNMC,
CT03CASH2,Net_10.164.11.0,55ea62f8-bbf6-51e7-527e-cdeadacccfae,,,,10.164.11.0 255.255.255.0,,,I.CNMC,
CT03CASH2,Net_10.164.12.0,6109cb56-bbf6-51e7-ba92-7c5882a076f5,,,,10.164.12.0 255.255.255.0,,,I.CNMC,
CT03CASH2,Net_10.1.105.0/27,316e2ffe-bc46-51e7-35af-c8d8bcb44fb2,,,,10.1.105.0 255.255.255.224,,,E.CSC3,
CT03CASH2,Host_10.164.1.200,9e58d60c-bf9b-51e7-cd49-507094b2805c,,,,10.164.1.200 255.255.255.255,,,E.NMC,
CT03CASH2,Host_10.164.1.201,9e66cb68-bf9b-51e7-8d4b-c1de577a4b05,,,,10.164.1.201 255.255.255.255,,,E.NMC,
CT03CASH2,Host_10.164.129.200,9e7514c0-bf9b-51e7-3ba8-f479aba55a62,,,,10.164.129.200 255.255.255.255,,,E.NMC,
CT03CASH2,Host_10.164.129.201,9e83630e-bf9b-51e7-b266-6d1d39e43c11,,,,10.164.129.201 255.255.255.255,,,E.NMC,
CT03CASH2,Net_temp_10.63.134.0,ca594a9a-bfa8-51e7-fe03-9f8401551430,,,,10.63.134.0 255.255.255.0,,,E.TOF,
CT03CASH2,Net_temp_10.63.140.0,ca62d1fa-bfa8-51e7-47cf-e85e443dcd14,,,,10.63.140.0 255.255.255.0,,,E.TOF,
CT03CASH2,Net_temp_10.63.129.0,ca6c54d2-bfa8-51e7-175d-3bc9e60ea32b,,,,10.63.129.0 255.255.255.0,,,E.TOF,
CT03CASH2,Net_temp_10.63.136.0,ca75dae8-bfa8-51e7-659f-e9f102062c41,,,,10.63.136.0 255.255.255.0,,,E.TOF,
CT03CASH2,Net_temp_10.63.137.0,ca7f6108-bfa8-51e7-41e4-060b91dbb539,,,,10.63.137.0 255.255.255.0,,,E.TOF,
CT03CASH2,Net_temp_10.63.139.0,ca88e66a-bfa8-51e7-d359-ec42a79afbf0,,,,10.63.139.0 255.255.255.0,,,E.TOF,
CT03CASH2,Net_10.164.141.0,607668e0-bfaa-51e7-b267-77c564f4795c,,,,10.164.141.0 255.255.255.0,,,I.CNMC,
CT03CASH2,Net_10.164.140.0,7a48a62a-bfaa-51e7-8a9b-b81934b4962a,,,,10.164.140.0 255.255.255.0,,,I.CNMC,
CT03CASH2,Host_10.164.140.85,e34dfc80-bfad-51e7-ccb8-a88598b5a81d,,,,10.164.140.85 255.255.255.255,,,I.CNMC,
CT03CASH2,Host_10.164.141.81,ec5bab24-bfad-51e7-aea5-f475b58c6620,,,,10.164.141.81 255.255.255.255,,,I.CNMC,
CT03CASH2,Host_10.164.141.82,3b46c340-bfae-51e7-dd1a-67b5fec9076a,,,,10.164.141.82 255.255.255.255,,,I.CNMC,
CT03CASH2,Host_10.164.141.95,6f66c896-bfae-51e7-e7d1-78c39596a148,,,,10.164.141.95 255.255.255.255,,,I.CNMC,
CT03CASH2,Net_temp_10.70.4.0,4b83f50a-bfb0-51e7-e200-d23c335594cb,,,,10.70.4.0 255.255.255.0,,,E.TOF,
CT03CASH2,Host_temp_10.70.4.61,4b9962a0-bfb0-51e7-4056-d49395fecacb,,,,10.70.4.61 255.255.255.255,,,E.TOF,
CT03CASH2,Net_temp_10.63.128.0,d5faebf6-c129-51e7-993e-17466dfc76dc,,,,10.63.128.0 255.255.255.0,,,E.TOF,
CT03CASH2,Net_10.63.128.0,e99fde96-c129-51e7-dc9d-8fe065bd81de,,,,10.63.128.0 255.255.255.0,,,E.TOF1,
CT03CASH2,Host_temp_10.70.14.61,d1aacb00-c12b-51e7-8fd1-96e5b4843c26,,,,10.70.14.61 255.255.255.255,,,E.TOF,
CT03CASH2,Net_temp_10.70.14.0,df3dbfde-c12b-51e7-96f9-1f16c66f40d8,,,,10.70.14.0 255.255.255.0,,,E.TOF,
CT03CASH2,Host_10.164.141.85,28bbcef4-c199-51e7-eb97-38cdf4a3e1ec,,,,10.164.141.85 255.255.255.255,,,I.CNMC,
CT03CASH2,Host_10.70.2.33,458e540a-c67d-51e7-a207-2420189ecc09,,,,10.70.2.33 255.255.255.255,,,I.TOFAPP,
CT03CASH2,Range_10.216.110.11-12,0dea7776-c67e-51e7-b4df-7620350b3e0b,iprange,10.216.110.11,10.216.110.12,,,,E.TOF1,
CT03CASH2,Net_10.64.9.0,4f1c7aca-c681-51e7-79a4-252876e913b9,,,,10.64.9.0 255.255.255.0,,,E.TOF1,
CT03CASH2,Host_172.16.64.38_XSYS,9bcafaf6-dbce-51e7-27b9-35b89880b00a,,,,172.16.64.38 255.255.255.255,,,E.XSYS,
CT03CASH2,Host_172.16.64.40_XSYS,ab2840da-dbce-51e7-c718-7321fe0f6939,,,,172.16.64.40 255.255.255.255,,,E.XSYS,
CT03CASH2,Host_172.16.128.37,e7cca882-dbce-51e7-2f41-79a9bdc2fea3,,,,172.16.128.37 255.255.255.255,,,E.XSYS,
CT03CASH2,Host_172.16.128.39,f1b9a048-dbce-51e7-c4fd-5fb92658b2c5,,,,172.16.128.39 255.255.255.255,,,E.XSYS,
CT03CASH2,Net_172.16.64.0_XSYS,113e64d0-dbcf-51e7-e142-5f91d6e703b2,,,,172.16.64.0 255.255.255.0,,,E.XSYS,
CT03CASH2,Net_172.16.128.0,255e4278-dbcf-51e7-eae7-34e807ccefeb,,,,172.16.128.0 255.255.255.0,,,E.XSYS,
CT03CASH2,Host_10.70.13.31,01d97104-f2bf-51e7-c0b6-eddf91ec8db6,,,,10.70.13.31 255.255.255.255,,,I.TOFAPP,
CT03CASH2,Range_10.70.13.31-32,747d7966-f7de-51e7-5e28-b7f63003202c,iprange,10.70.13.31,10.70.13.32,,,,I.TOFAPP,
CT03CASH2,Range_10.1.88.82-83,5cd96938-18d0-51e8-6abb-0d90097b991d,iprange,10.1.88.82,10.1.88.83,,,,I.CASH.Trust2,
CT03CASH2,Range_10.1.88.94-95,6a9df82c-18d0-51e8-feef-a181484b866a,iprange,10.1.88.94,10.1.88.95,,,,I.CASH.Trust2,
CT03CASH2,Net_10.68.42.0,6aac2820-18d0-51e8-de66-1833fee3be6b,,,,10.68.42.0 255.255.255.0,,,E.OMDD4,
CT03CASH2,Net_10.68.43.0,6aac90a8-18d0-51e8-73f5-4f7644498a96,,,,10.68.43.0 255.255.255.0,,,E.OMDD4,
CT03CASH2,Net_10.68.44.0,6aacf98a-18d0-51e8-0983-12eb355ddaec,,,,10.68.44.0 255.255.255.0,,,E.OMDD4,
CT03CASH2,Host_192.168.166.110,6aba6a3e-18d0-51e8-e5df-5d7c3f1b0c5a,,,,192.168.166.110 255.255.255.255,,,E.UCN,
CT03CASH2,Host_192.168.166.111,6abad604-18d0-51e8-4cfe-d12797cc6f31,,,,192.168.166.111 255.255.255.255,,,E.UCN,
CT03CASH2,Host_159.220.180.66,6abb3dba-18d0-51e8-4695-1c95b7a0e00e,,,,159.220.180.66 255.255.255.255,,,E.TOF2,
CT03CASH2,Host_10.164.1.120,e1e72e84-23d0-51e8-af15-640d8c49e977,,,,10.164.1.120 255.255.255.255,,,E.NMC,
CT03CASH2,Range_10.164.11.102-103,9859084e-5550-51e8-7e8b-4c26c0f7ea34,iprange,10.164.11.102,10.164.11.103,,,,I.CNMC,
CT03CASH2,Range_10.164.140.102-103,9c5b1a04-5550-51e8-e99f-e280ec4f163c,iprange,10.164.140.102,10.164.140.103,,,,I.CNMC,
CT03CASH2,Host_10.164.139.82,01464eba-6051-51e8-f184-5aae4f216d26,,,,10.164.139.82 255.255.255.255,,,E.NMC,
CT03CASH2,Host_10.164.139.85,063f8b8e-6051-51e8-fba9-4c8178f0e7c2,,,,10.164.139.85 255.255.255.255,,,E.NMC,
CT03CASH2,Host_10.164.129.85,0b1b76ea-6051-51e8-eaf9-873cd9a14acb,,,,10.164.129.85 255.255.255.255,,,E.NMC,
CT03CASH2,Host_10.164.129.95,0eefc1ae-6051-51e8-ae4c-26057c3da2a7,,,,10.164.129.95 255.255.255.255,,,E.NMC,
CT03CASH2,Net_10.164.139.0,122c8f46-6051-51e8-21d7-3002381da17e,,,,10.164.139.0 255.255.255.0,,,E.NMC,
CT03CASH2,Net_10.90.34.0,c93b886e-6055-51e8-b729-f6b47973fdab,,,,10.90.34.0 255.255.255.0,,,I.BCAN,IT-NCR-2018-[T]1456
CT03CASH2,Host_10.90.34.112,cca9731c-6055-51e8-a34d-719ad34d7ce0,,,,10.90.34.112 255.255.255.255,,,I.BCAN,IT-NCR-2018-[T]1456
CT03CASH2,Host_10.90.34.114,d13c1df8-6055-51e8-85e9-729ee3ebbfb8,,,,10.90.34.114 255.255.255.255,,,I.BCAN,IT-NCR-2018-[T]1456
CT03CASH2,Host_192.168.166.27,d492a756-6055-51e8-7c1d-d31cb4f740c5,,,,192.168.166.27 255.255.255.255,,,E.UCN,IT-NCR-2018-[T]1456
CT03CASH2,Host_192.168.166.42,db3c03fe-6055-51e8-45e5-27ac7bd49b4d,,,,192.168.166.42 255.255.255.255,,,E.UCN,IT-NCR-2018-[T]1456
CT03CASH2,Host_192.168.188.34,dd9aafa6-6055-51e8-bb85-2eaea633519d,,,,192.168.188.34 255.255.255.255,,,E.UCN,IT-NCR-2018-[T]1456
CT03CASH2,Host_192.168.188.60,e157c6ba-6055-51e8-b6fa-053e52c5ddee,,,,192.168.188.60 255.255.255.255,,,E.UCN,IT-NCR-2018-[T]1456
CT03CASH2,Range_192.168.176.50-53,e43df87c-6055-51e8-ddaf-178eb9ffebc5,iprange,192.168.176.50,192.168.176.53,,,,E.UCN,
CT03CASH2,Range_192.168.35.21-24,e91649a8-6055-51e8-a5f5-11d064cf7b37,iprange,192.168.35.21,192.168.35.24,,,,E.UCN,
CT03CASH2,Range_10.63.142.16-19,1e72793a-6062-51e8-50ba-5a68dc3fdbad,iprange,10.63.142.16,10.63.142.19,,,,E.NMC,
CT03CASH2,Range_10.163.143.22-25,6be68e7c-6062-51e8-1788-ef4b48bb6336,iprange,10.163.143.22,10.163.143.25,,,,E.NMC,
CT03CASH2,Host_10.68.43.15,3487e584-65d5-51e8-bf68-42b1573de7e0,,,,10.68.43.15 255.255.255.255,,,E.OMDD4,
CT03CASH2,Range_192.168.150.107-108,dee887de-6b54-51e8-dba7-3558d89ee224,iprange,192.168.150.107,192.168.150.108,,,,E.UCN,IT-NCR-2018-[T]1456
CT03CASH2,Host_192.168.150.8,e6ff45ac-6b54-51e8-1daa-62bc71ca6207,,,,192.168.150.8 255.255.255.255,,,E.UCN,IT-NCR-2018-[T]1456
CT03CASH2,Range_192.168.188.174-175,eb30b304-6b54-51e8-cddf-57086f19f679,iprange,192.168.188.174,192.168.188.175,,,,E.UCN,IT-NCR-2018-[T]1456
CT03CASH2,Host_192.168.190.124,ef72ae40-6b54-51e8-eaf3-15dedf92d362,,,,192.168.190.124 255.255.255.255,,,E.UCN,IT-NCR-2018-[T]1456
CT03CASH2,Host_10.90.34.111,f2a5b45e-6b54-51e8-9253-a91ca076a7db,,,,10.90.34.111 255.255.255.255,,,I.BCAN,IT-NCR-2018-[T]1456
CT03CASH2,Host_10.90.34.113,f68e8fc8-6b54-51e8-c644-c97db226be71,,,,10.90.34.113 255.255.255.255,,,I.BCAN,IT-NCR-2018-[T]1456
CT03CASH2,Host_10.90.35.11,4295cfb4-70d5-51e8-6d05-07c3f62c096f,,,,10.90.35.11 255.255.255.255,,,I.BCAN,IT-NCR-2018-[T]1407
CT03CASH2,Host_10.90.35.13,486aa680-70d5-51e8-5d28-484b185b3b7a,,,,10.90.35.13 255.255.255.255,,,I.BCAN,IT-NCR-2018-[T]1407
CT03CASH2,Net_10.90.35.0,4bee1f9e-70d5-51e8-54f3-f993ca4bcf80,,,,10.90.35.0 255.255.255.0,,,I.BCAN,IT-NCR-2018-[T]1407
CT03CASH2,Range_192.168.25.174-175,58c402e2-70d5-51e8-4ba6-052e38c0f30f,iprange,192.168.25.174,192.168.25.175,,,,E.UCN,
CT03CASH2,Range_192.168.66.29-30,61d594c2-70d5-51e8-0355-aca985d818f3,iprange,192.168.66.29,192.168.66.30,,,,E.UCN,
CT03CASH2,Range_10.241.51.21-22,67821882-70d5-51e8-76e7-e96d3b1c23ba,iprange,10.241.51.21,10.241.51.22,,,,E.XSYS,
CT03CASH2,Range_10.241.151.21-22,6eb52dba-70d5-51e8-9741-afd80ff7663b,iprange,10.241.151.21,10.241.151.22,,,,E.XSYS,
CT03CASH2,Range_10.241.50.21-22,74b4b4b0-70d5-51e8-4d0b-0c7c2324eeb4,iprange,10.241.50.21,10.241.50.22,,,,E.EMFTProxy.CASH2,
CT03CASH2,Host_10.241.52.21,7c9dac04-70d5-51e8-65c0-418a57c70162,,,,10.241.52.21 255.255.255.255,,,E.EMFTAdmin,IT-NCR-2018-[T]1407
CT03CASH2,Host_10.241.152.21,838dbec8-70d5-51e8-8dda-f0242d5ffd49,,,,10.241.152.21 255.255.255.255,,,E.XSYS,IT-NCR-2018-[T]1407
CT03CASH2,Net_10.241.51.0,8880a724-70d5-51e8-3b5c-67db80a9ac4d,,,,10.241.51.0 255.255.255.0,,,E.XSYS,IT-NCR-2018-[T]1407
CT03CASH2,Net_10.241.52.0,902c8600-70d5-51e8-5dfd-75c752339c42,,,,10.241.52.0 255.255.255.0,,,E.EMFTAdmin,IT-NCR-2018-[T]1407
CT03CASH2,Net_10.241.151.0,944db42a-70d5-51e8-8764-45e123239879,,,,10.241.151.0 255.255.255.0,,,E.XSYS,IT-NCR-2018-[T]1407
CT03CASH2,Net_10.241.152.0,a161cd5e-70d5-51e8-fafe-e1323558db1a,,,,10.241.152.0 255.255.255.0,,,E.XSYS,IT-NCR-2018-[T]1407
CT03CASH2,Net_10.241.50.0,a5e7bc6c-70d5-51e8-32f0-b37422873d84,,,,10.241.50.0 255.255.255.0,,,E.EMFTProxy.CASH2,IT-NCR-2018-[T]1407
CT03CASH2,Host_10.91.35.11,acdbaa4c-70d5-51e8-a03f-4e97685d230d,,,,10.91.35.11 255.255.255.255,,,I.BCAN,IT-NCR-2018-[T]1407
CT03CASH2,Net_10.91.35.0,b97cd38e-70d5-51e8-7284-b0bacdeba0e0,,,,10.91.35.0 255.255.255.0,,,I.BCAN,IT-NCR-2018-[T]1407
CT03CASH2,Range_192.168.25.173-175,2a0fd9a6-7654-51e8-905f-e6643e53ce53,iprange,192.168.25.173,192.168.25.175,,,,E.UCN,IT-NCR-2018-[T]1407
CT03CASH2,Range_192.168.66.28-30,2e56bb1a-7654-51e8-2549-ccdd0ff246d5,iprange,192.168.66.28,192.168.66.30,,,,E.UCN,IT-NCR-2018-[T]1407
CT03CASH2,Host_10.241.50.241,708f48c8-7bd4-51e8-2120-bc52325551ac,,,,10.241.50.241 255.255.255.255,,,E.EMFTProxy.CASH2,
CT03CASH2,Host_10.164.129.82,f452b3de-a2cb-51e8-eaba-502970ca6ef9,,,,10.164.129.82 255.255.255.255,,,E.NMC,
CT03CASH2,Range_10.64.24.73-74,c334219c-c3e2-51e8-45ef-54bea33dc727,iprange,10.64.24.73,10.64.24.74,,,,E.NMC,
CT03CASH2,Host_192.168.25.14,34088f02-c3e3-51e8-e1ca-07d350d12c81,,,,192.168.25.14 255.255.255.255,,,E.UCN,
CT03CASH2,Net_10.2.150.0,9eba195c-c8e2-51e8-d4be-732f3a352146,,,,10.2.150.0 255.255.255.0,,,I.TOFAPP,
